"","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density"
"15345",NA,2020,"August",2,"meadows","Inside","RL",1,"Yellowhead Wrasse",20,"2","Halichoeres garnoti","Wrasse","Omnivore","0.01","3.14","243.3684","0.01667"
"15346",NA,2020,"August",2,"meadows","Inside","RL",2,"Princess",20,"14","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","2146.38756","0.11667"
"15347",NA,2020,"August",2,"meadows","Inside","RL",2,"Redband",20,"12","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","1760.40094","0.1"
"15348",NA,2020,"August",2,"meadows","Inside","RL",2,"Stoplight",20,"4","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","666.82366","0.03333"
"15349",NA,2020,"August",2,"meadows","Inside","RL",2,"Striped",20,"12","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","1610.4562","0.1"
"15350",NA,2020,"August",2,"meadows","Inside","RL",2,"Graysby",20,"4","Cephalopholis cruentata","Grouper","Carnivore","0.011","3.11","489.39098","0.03333"
"15351",NA,2020,"July",28,"Westpoint","Inside","BC",1,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15352",NA,2020,"July",28,"Westpoint","Inside","BC",1,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15353",NA,2020,"July",28,"Westpoint","Inside","BC",1,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
"15354",NA,2020,"July",28,"Westpoint","Inside","BC",1,"Doctorfish",20,"4","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","542.28072","0.03333"
"15355",NA,2020,"July",28,"Westpoint","Inside","BC",1,"Yellowhead Wrasse",20,"4","Halichoeres garnoti","Wrasse","Omnivore","0.01","3.14","486.7368","0.03333"
"15356",NA,2020,"July",28,"Westpoint","Inside","BC",1,"Bar Jack",20,"4","Caranx ruber","Jacks","Herbivore","0.0158","2.99","490.6782","0.03333"
"15357",NA,2020,"July",28,"Westpoint","Inside","BC",2,"Rock Beauty",20,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","455.92822","0.01667"
"15358",NA,2020,"July",28,"Westpoint","Inside","BC",2,"Foureye",20,"4","Chaetodon capistratus","Butterflyfish","Corallivore","0.0234","3.19","1323.00516","0.03333"
"15359",NA,2020,"July",28,"Westpoint","Inside","BC",2,"Red hind",20,"2","Epinephelus guttatus","Grouper","Carnivore","0.0132","3.05","245.32704","0.01667"
"15360",NA,2020,"July",28,"Westpoint","Inside","BC",2,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
"15361",NA,2020,"July",28,"Westpoint","Inside","BC",2,"Orangespotted Filefish",20,"2","Cantherhines pullus","Filefish","Omnivore","0.02239","2.87","242.68346","0.01667"
"15362",NA,2020,"July",28,"Westpoint","Inside","BC",2,"Bar Jack",20,"12","Caranx ruber","Jacks","Herbivore","0.0158","2.99","1472.0346","0.1"
"15363",NA,2020,"July",28,"Westpoint","Inside","BC",3,"Spotfin",20,"2","Chaetodon ocellatus","Butterflyfish","Corallivore","0.0257","3.02","436.58992","0.01667"
"15364",NA,2020,"July",28,"Westpoint","Inside","BC",3,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15365",NA,2020,"July",28,"Westpoint","Inside","BC",3,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15366",NA,2020,"July",28,"Westpoint","Inside","BC",3,"Striped",20,"2","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","268.40936","0.01667"
"15367",NA,2020,"July",28,"Westpoint","Inside","BC",3,"Doctorfish",20,"4","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","542.28072","0.03333"
"15368",NA,2020,"July",28,"Westpoint","Inside","BC",3,"Yellowhead Wrasse",20,"4","Halichoeres garnoti","Wrasse","Omnivore","0.01","3.14","486.7368","0.03333"
"15369",NA,2020,"July",28,"Westpoint","Inside","BC",4,"Princess",20,"8","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","1226.50718","0.06667"
"15370",NA,2020,"July",28,"Westpoint","Inside","BC",4,"Redband",20,"6","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","880.20048","0.05"
"15371",NA,2020,"July",28,"Westpoint","Inside","BC",5,"Banded",20,"4","Chaetodon striatus","Butterflyfish","Corallivore","0.0251","3.06","961.35878","0.03333"
"15372",NA,2020,"July",28,"Westpoint","Inside","BC",5,"Foureye",20,"4","Chaetodon capistratus","Butterflyfish","Corallivore","0.0234","3.19","1323.00516","0.03333"
"15373",NA,2020,"July",28,"Westpoint","Inside","BC",5,"Black Durgon",20,"2","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","343.55108","0.01667"
"15374",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Princess",20,"10","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","1533.13398","0.08333"
"15375",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Stoplight",20,"2","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","333.41184","0.01667"
"15376",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Striped",20,"96","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","12883.64966","0.8"
"15377",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Graysby",20,"4","Cephalopholis cruentata","Grouper","Carnivore","0.011","3.11","489.39098","0.03333"
"15378",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Yellowtail",20,"2","Sparisoma rubripinne","Parrotfish","Herbivore","0.0178","3.02","302.38524","0.01667"
"15379",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Blue Tang",20,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","446.28624","0.01667"
"15380",NA,2020,"July",28,"Jigsaw","Outside","BC",7,"Bar Jack",20,"2","Caranx ruber","Jacks","Herbivore","0.0158","2.99","245.3391","0.01667"
"15381",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Rock Beauty",20,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","455.92822","0.01667"
"15382",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"French",20,"2","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","695.46434","0.01667"
"15383",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Redband",20,"6","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","880.20048","0.05"
"15384",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Stoplight",20,"8","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","1333.64732","0.06667"
"15385",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Striped",20,"10","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","1342.04684","0.08333"
"15386",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Yellowtail",20,"6","Sparisoma rubripinne","Parrotfish","Herbivore","0.0178","3.02","907.15572","0.05"
"15387",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Rock Hind",20,"2","Epinephelus adscensionis","Grouper","Carnivore","0.0093","3.23","296.37382","0.01667"
"15388",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
"15389",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Doctorfish",20,"10","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","1355.7018","0.08333"
"15390",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Puddingwife",20,"2","Halichoeres radiatus","Wrasse","Carnivore","0.01","3.08","203.33044","0.01667"
"15391",NA,2020,"July",28,"Jigsaw","Outside","BC",8,"Yellowhead Wrasse",20,"2","Halichoeres garnoti","Wrasse","Omnivore","0.01","3.14","243.3684","0.01667"
"15392",NA,2020,"July",28,"Jigsaw","Outside","BC",9,"Princess",20,"6","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","919.88038","0.05"
"15393",NA,2020,"July",28,"Jigsaw","Outside","BC",9,"Striped",20,"2","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","268.40936","0.01667"
"15394",NA,2020,"July",28,"Jigsaw","Outside","BC",9,"Graysby",20,"2","Cephalopholis cruentata","Grouper","Carnivore","0.011","3.11","244.6955","0.01667"
"15395",NA,2020,"July",28,"Jigsaw","Outside","BC",9,"Red hind",20,"4","Epinephelus guttatus","Grouper","Carnivore","0.0132","3.05","490.65408","0.03333"
"15396",NA,2020,"July",28,"Jigsaw","Outside","BC",9,"Blue Tang",20,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","446.28624","0.01667"
"15397",NA,2020,"July",28,"Jigsaw","Outside","BC",9,"Bar Jack",20,"4","Caranx ruber","Jacks","Herbivore","0.0158","2.99","490.6782","0.03333"
"15398",NA,2020,"July",28,"Marlyns cut ","Inside","BC",5,"Striped",20,"2","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","268.40936","0.01667"
"15399",NA,2020,"July",28,"Marlyns cut ","Inside","BC",5,"Rock Hind",20,"2","Epinephelus adscensionis","Grouper","Carnivore","0.0093","3.23","296.37382","0.01667"
"15400",NA,2020,"July",28,"Marlyns cut ","Inside","BC",6,"Princess",20,"6","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","919.88038","0.05"
"15401",NA,2020,"July",28,"Marlyns cut ","Inside","BC",6,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15402",NA,2020,"July",28,"Marlyns cut ","Inside","BC",6,"Striped",20,"6","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","805.2281","0.05"
"15403",NA,2020,"July",28,"Marlyns cut ","Inside","BC",6,"Blue Tang",20,"8","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1785.14494","0.06667"
"15404",NA,2020,"July",28,"Marlyns cut ","Inside","BC",6,"Black Durgon",20,"2","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","343.55108","0.01667"
"15405",NA,2020,"July",28,"Marlyns cut ","Inside","BC",6,"Bar Jack",20,"2","Caranx ruber","Jacks","Herbivore","0.0158","2.99","245.3391","0.01667"
"15406",NA,2020,"July",28,"Marlyns cut ","Inside","BC",7,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15407",NA,2020,"July",28,"Marlyns cut ","Inside","BC",7,"Striped",20,"4","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","536.81874","0.03333"
"15408",NA,2020,"July",28,"Marlyns cut ","Inside","BC",7,"Red hind",20,"2","Epinephelus guttatus","Grouper","Carnivore","0.0132","3.05","245.32704","0.01667"
"15409",NA,2020,"July",28,"Marlyns cut ","Inside","BC",7,"Black Durgon",20,"2","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","343.55108","0.01667"
"15410",NA,2020,"July",28,"Marlyns cut ","Inside","BC",7,"Bar Jack",20,"2","Caranx ruber","Jacks","Herbivore","0.0158","2.99","245.3391","0.01667"
"15411",NA,2020,"July",28,"Marlyns cut ","Inside","BC",8,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15412",NA,2020,"July",28,"Marlyns cut ","Inside","BC",8,"Redband",20,"4","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","586.80032","0.03333"
"15413",NA,2020,"July",28,"Marlyns cut ","Inside","BC",8,"Graysby",20,"2","Cephalopholis cruentata","Grouper","Carnivore","0.011","3.11","244.6955","0.01667"
"15414",NA,2020,"July",28,"Marlyns cut ","Inside","BC",8,"Blue Tang",20,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","446.28624","0.01667"
"15415",NA,2020,"July",28,"Marlyns cut ","Inside","BC",8,"Doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.01667"
"15416",NA,2020,"July",28,"Marlyns cut ","Inside","BC",8,"Black Durgon",20,"4","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","687.10214","0.03333"
"15417",NA,2020,"July",28,"Marlyns cut ","Inside","BC",9,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15418",NA,2020,"July",28,"Marlyns cut ","Inside","BC",9,"Stoplight",20,"2","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","333.41184","0.01667"
"15419",NA,2020,"July",28,"Marlyns cut ","Inside","BC",9,"Doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.01667"
"15420",NA,2020,"July",28,"Marlyns cut ","Inside","BC",9,"Black Durgon",20,"6","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","1030.65322","0.05"
"15421",NA,2020,"July",28,"Marlyns cut ","Inside","BC",9,"Yellowtail Damselfish",20,"2","Microspathodon chrysurus","Damselfish","Herbivore","0.02291","3.02","389.19358","0.01667"
"15422",NA,2020,"July",28,"Coral City ","Outside","BC",1,"French",20,"4","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1390.92866","0.03333"
"15423",NA,2020,"July",28,"Coral City ","Outside","BC",1,"Princess",20,"4","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","613.2536","0.03333"
"15424",NA,2020,"July",28,"Coral City ","Outside","BC",1,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15425",NA,2020,"July",28,"Coral City ","Outside","BC",1,"Stoplight",20,"2","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","333.41184","0.01667"
"15426",NA,2020,"July",28,"Coral City ","Outside","BC",1,"Yellowfin",20,"2","Mycteroperca venenosa","Grouper","Carnivore","0.0148","3.03","259.0673","0.01667"
"15427",NA,2020,"July",28,"Coral City ","Outside","BC",1,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
"15428",NA,2020,"July",28,"Coral City ","Outside","BC",1,"Black Durgon",20,"4","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","687.10214","0.03333"
"15429",NA,2020,"July",28,"Coral City ","Outside","BC",2,"White Grunt",20,"2","Haemulon plumierii","Grunt","Carnivore","0.02","2.96","283.863","0.01667"
"15430",NA,2020,"July",28,"Coral City ","Outside","BC",2,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15431",NA,2020,"July",28,"Coral City ","Outside","BC",2,"Puddingwife",20,"2","Halichoeres radiatus","Wrasse","Carnivore","0.01","3.08","203.33044","0.01667"
"15432",NA,2020,"July",28,"Coral City ","Outside","Sonny",3,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15433",NA,2020,"July",28,"Coral City ","Outside","Sonny",3,"Graysby",20,"2","Cephalopholis cruentata","Grouper","Carnivore","0.011","3.11","244.6955","0.01667"
"15434",NA,2020,"July",28,"Coral City ","Outside","Sonny",3,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
"15435",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Foureye",20,"4","Chaetodon capistratus","Butterflyfish","Corallivore","0.0234","3.19","1323.00516","0.03333"
"15436",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Bluestriped",20,"2","Haemulon sciurus","Grunt","Carnivore","0.0245","2.92","308.46342","0.01667"
"15437",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"French",20,"6","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2086.393","0.05"
"15438",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15439",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Redband",20,"8","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","1173.60064","0.06667"
"15440",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Yellowtail",20,"4","Sparisoma rubripinne","Parrotfish","Herbivore","0.0178","3.02","604.77048","0.03333"
"15441",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Blue Tang",20,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1338.8587","0.05"
"15442",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Yellowhead Wrasse",20,"16","Halichoeres garnoti","Wrasse","Omnivore","0.01","3.14","1946.94718","0.13333"
"15443",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Bar Jack",20,"20","Caranx ruber","Jacks","Herbivore","0.0158","2.99","2453.39102","0.16667"
"15444",NA,2020,"July",28,"Coral City ","Outside","Sonny",4,"Yellowtail Damselfish",20,"2","Microspathodon chrysurus","Damselfish","Herbivore","0.02291","3.02","389.19358","0.01667"
"15445",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"Banded",20,"4","Chaetodon striatus","Butterflyfish","Corallivore","0.0251","3.06","961.35878","0.03333"
"15446",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"French",20,"4","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1390.92866","0.03333"
"15447",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"Princess",20,"12","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","1839.76078","0.1"
"15448",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"Redband",20,"20","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","2934.00158","0.16667"
"15449",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"Stoplight",20,"2","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","333.41184","0.01667"
"15450",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
"15451",NA,2020,"July",28,"Coral City ","Outside","Sonny",5,"Black Durgon",20,"4","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","687.10214","0.03333"
"15452",NA,2020,"July",28,"Coral City ","Outside","Sonny",6,"Greenblotch",20,"6","Sparisoma atomarium","Parrotfish","Herbivore","0.01122","3.09","705.22352","0.05"
"15453",NA,2020,"July",28,"Coral City ","Outside","Sonny",6,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15454",NA,2020,"July",28,"Coral City ","Outside","Sonny",6,"Redband",20,"2","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.40016","0.01667"
"15455",NA,2020,"July",28,"Coral City ","Outside","Sonny",6,"Striped",20,"4","Scarus iseri","Parrotfish","Herbivore","0.0158","3.02","536.81874","0.03333"
"15456",NA,2020,"July",28,"Coral City ","Outside","Sonny",6,"Slippery Dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.01667"
"15457",NA,2020,"July",28,"Coral City ","Outside","Sonny",6,"Bar Jack",20,"4","Caranx ruber","Jacks","Herbivore","0.0158","2.99","490.6782","0.03333"
"15458",NA,2020,"July",28,"Coral City ","Outside","BC",7,"Rock Beauty",20,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","455.92822","0.01667"
"15459",NA,2020,"July",28,"Coral City ","Outside","BC",7,"Princess",20,"4","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","613.2536","0.03333"
"15460",NA,2020,"July",28,"Coral City ","Outside","BC",7,"Redband",20,"4","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","586.80032","0.03333"
"15461",NA,2020,"July",28,"Coral City ","Outside","BC",7,"Stoplight",20,"2","Sparisoma viride","Parrotfish","Herbivore","0.0257","2.93","333.41184","0.01667"
"15462",NA,2020,"July",28,"Coral City ","Outside","BC",7,"Graysby",20,"2","Cephalopholis cruentata","Grouper","Carnivore","0.011","3.11","244.6955","0.01667"
"15463",NA,2020,"July",28,"Coral City ","Outside","BC",7,"Black Durgon",20,"2","Melichthys niger","Triggerfish","Omnivore","0.0257","2.94","343.55108","0.01667"
"15464",NA,2020,"July",28,"Coral City ","Outside","BC",8,"French",20,"2","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","695.46434","0.01667"
"15465",NA,2020,"July",28,"Coral City ","Outside","BC",8,"Princess",20,"2","Scarus taeniopterus","Parrotfish","Herbivore","0.017","3.04","306.6268","0.01667"
"15466",NA,2020,"July",28,"Coral City ","Outside","BC",8,"Redband",20,"4","Sparisoma aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","586.80032","0.03333"
"15467",NA,2020,"July",28,"Coral City ","Outside","BC",8,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.03333"
