year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density,Site_Name
2020,July,30,marthas,Outside,RL,1,Juvenile Parrotfishes,5,30,NA,Parrotfish,Herbivore,0.0121,3.028,47.46656,0.25,Martha's Finyard
2020,July,30,marthas,Outside,RL,1,Graysby,5,2,Cephalopholis cruentata,Grouper,Carnivore,0.011,3.11,3.28262,0.01667,Martha's Finyard
2020,July,30,marthas,Outside,RL,1,Ocean,5,2,Acanthurus tractus,Surgeonfish,Herbivore,0.0257,2.9,5.46986,0.01667,Martha's Finyard
2020,July,30,marthas,Outside,RL,1,Yellowhead Wrasse,5,14,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,21.9227,0.11667,Martha's Finyard
2020,July,30,marthas,Outside,RL,2,Foureye,5,8,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,31.77022,0.06667,Martha's Finyard
2020,July,30,marthas,Outside,RL,2,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,Martha's Finyard
2020,July,30,marthas,Outside,RL,2,Juvenile Parrotfishes,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.16667,Martha's Finyard
2020,July,30,marthas,Outside,RL,2,Threespot Damselfish,5,10,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,25.05872,0.08333,Martha's Finyard
2020,July,30,marthas,Outside,RL,3,Foureye,5,4,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,15.8851,0.03333,Martha's Finyard
2020,July,30,marthas,Outside,RL,3,Juvenile Parrotfishes,5,10,NA,Parrotfish,Herbivore,0.0121,3.028,15.82218,0.08333,Martha's Finyard
2020,July,30,marthas,Outside,RL,4,Foureye,5,6,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,23.82766,0.05,Martha's Finyard
2020,July,30,grundys,Inside,RL,1,Juvenile Parrotfishes,5,16,NA,Parrotfish,Herbivore,0.0121,3.028,25.3155,0.13333,Grundy's Gardens
2020,July,30,grundys,Inside,RL,1,Blue Tang,5,4,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,14.94742,0.03333,Grundy's Gardens
2020,July,30,grundys,Inside,RL,1,Bar Jack,5,60,Caranx ruber,Jacks,Herbivore,0.0158,2.99,116.60808,0.5,Grundy's Gardens
2020,July,30,grundys,Inside,RL,1,Threespot Damselfish,5,6,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,15.03524,0.05,Grundy's Gardens
2020,July,30,grundys,Inside,RL,2,Banded,5,2,Chaetodon striatus,Butterflyfish,Corallivore,0.0251,3.06,6.91118,0.01667,Grundy's Gardens
2020,July,30,grundys,Inside,RL,2,Foureye,5,4,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,15.8851,0.03333,Grundy's Gardens
2020,July,30,grundys,Inside,RL,2,Yellowtail,5,24,Sparisoma rubripinne,Parrotfish,Herbivore,0.0178,3.02,55.14684,0.2,Grundy's Gardens
2020,July,30,grundys,Inside,RL,2,Blue Tang,5,12,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,44.84228,0.1,Grundy's Gardens
2020,July,30,grundys,Inside,RL,2,Slippery Dick,5,2,Halichoeres bivittatus,Wrasse,Carnivore,0.0112,3.05,3.03464,0.01667,Grundy's Gardens
2020,July,30,grundys,Inside,RL,3,Stoplight,5,4,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,11.48088,0.03333,Grundy's Gardens
2020,July,30,grundys,Inside,RL,3,Striped,5,4,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,8.15842,0.03333,Grundy's Gardens
2020,July,30,grundys,Inside,RL,3,Blue Tang,5,14,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,52.316,0.11667,Grundy's Gardens
2020,July,30,grundys,Inside,RL,4,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Grundy's Gardens
2020,July,30,grundys,Inside,RL,4,Striped,5,6,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,12.23764,0.05,Grundy's Gardens
2020,July,30,grundys,Inside,RL,4,Juvenile Parrotfishes,5,6,NA,Parrotfish,Herbivore,0.0121,3.028,9.49332,0.05,Grundy's Gardens
2020,July,30,grundys,Inside,RL,4,Ocean,5,20,Acanthurus tractus,Surgeonfish,Herbivore,0.0257,2.9,54.6986,0.16667,Grundy's Gardens
2020,July,30,grundys,Inside,RL,4,Black Durgon,5,2,Melichthys niger,Triggerfish,Omnivore,0.0257,2.94,5.83358,0.01667,Grundy's Gardens
2020,August,2,pauls_anchor,Inside,RL,1,Foureye,5,2,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,7.94256,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,1,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,1,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,1,Juvenile Parrotfishes,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.16667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,1,Yellowhead Wrasse,5,8,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,12.52726,0.06667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Foureye,5,4,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,15.8851,0.03333,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Princess,5,2,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.5326,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Striped,5,2,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,4.07922,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Juvenile Parrotfishes,5,32,NA,Parrotfish,Herbivore,0.0121,3.028,50.631,0.26667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,2,Yellowhead Wrasse,5,2,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,3.13182,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,3,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,3,Juvenile Parrotfishes,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.16667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,3,Yellowhead Wrasse,5,8,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,12.52726,0.06667,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,4,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,4,Redband,5,4,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,7.44734,0.03333,Paul's Anchor
2020,August,2,pauls_anchor,Inside,RL,4,Yellowhead Wrasse,5,2,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,3.13182,0.01667,Paul's Anchor
2020,August,2,meadows,Inside,RL,1,Princess,5,4,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,9.0652,0.03333,The Meadows
2020,August,2,meadows,Inside,RL,1,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,The Meadows
2020,August,2,meadows,Inside,RL,1,Striped,5,2,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,4.07922,0.01667,The Meadows
2020,August,2,meadows,Inside,RL,1,Yellowhead Wrasse,5,2,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,3.13182,0.01667,The Meadows
2020,August,2,meadows,Inside,RL,2,Princess,5,8,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.13042,0.06667,The Meadows
2020,August,2,meadows,Inside,RL,2,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,The Meadows
2020,August,2,meadows,Inside,RL,2,Striped,5,8,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,16.31686,0.06667,The Meadows
2020,August,2,meadows,Inside,RL,2,Juvenile Parrotfishes,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.16667,The Meadows
2020,August,2,meadows,Inside,RL,2,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,The Meadows
2020,July,28,Westpoint,Inside,BC,1,Greenblotch,5,6,Sparisoma atomarium,Parrotfish,Herbivore,0.01122,3.09,9.7266,0.05,West Point
2020,July,28,Westpoint,Inside,BC,1,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,West Point
2020,July,28,Westpoint,Inside,BC,1,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,West Point
2020,July,28,Westpoint,Inside,BC,1,Yellowhead Wrasse,5,16,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,25.0545,0.13333,West Point
2020,July,28,Westpoint,Inside,BC,2,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,West Point
2020,July,28,Westpoint,Inside,BC,2,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,West Point
2020,July,28,Westpoint,Inside,BC,2,Yellowhead Wrasse,5,10,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,15.65906,0.08333,West Point
2020,July,28,Westpoint,Inside,BC,2,Scrawled Filefish,5,2,Aluterus scriptus,Filefish,Omnivore,0.02089,2.93,4.66606,0.01667,West Point
2020,July,28,Westpoint,Inside,BC,2,Threespot Damselfish,5,2,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,5.01174,0.01667,West Point
2020,July,28,Westpoint,Inside,BC,3,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,West Point
2020,July,28,Westpoint,Inside,BC,3,Doctorfish,5,2,Acanthurus chirurgus,Surgeonfish,Herbivore,0.0209,2.93,4.6683,0.01667,West Point
2020,July,28,Westpoint,Inside,BC,3,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,West Point
2020,July,28,Westpoint,Inside,BC,3,Yellowtail Damselfish,5,2,Microspathodon chrysurus,Damselfish,Herbivore,0.02291,3.02,5.91486,0.01667,West Point
2020,July,28,Westpoint,Inside,BC,4,Doctorfish,5,4,Acanthurus chirurgus,Surgeonfish,Herbivore,0.0209,2.93,9.3366,0.03333,West Point
2020,July,28,Westpoint,Inside,BC,4,Yellowhead Wrasse,5,16,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,25.0545,0.13333,West Point
2020,July,28,Westpoint,Inside,BC,5,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,West Point
2020,July,28,Westpoint,Inside,BC,5,Doctorfish,5,12,Acanthurus chirurgus,Surgeonfish,Herbivore,0.0209,2.93,28.00978,0.1,West Point
2020,July,28,Westpoint,Inside,BC,5,Yellowhead Wrasse,5,36,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,56.37264,0.3,West Point
2020,July,28,Jigsaw,Outside,BC,7,Greenblotch,5,2,Sparisoma atomarium,Parrotfish,Herbivore,0.01122,3.09,3.2422,0.01667,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,7,Stoplight,5,4,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,11.48088,0.03333,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,7,Striped,5,2,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,4.07922,0.01667,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,7,Yellowtail,5,2,Sparisoma rubripinne,Parrotfish,Herbivore,0.0178,3.02,4.59558,0.01667,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,7,Yellowhead Wrasse,5,12,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,18.79088,0.1,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,7,Threespot Damselfish,5,4,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,10.02348,0.03333,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,8,Princess,5,8,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.13042,0.06667,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,8,Striped,5,12,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,24.47528,0.1,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,8,Yellowhead Wrasse,5,20,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,31.31812,0.16667,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,9,Yellowhead Wrasse,5,2,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,3.13182,0.01667,Jigsaw Puzzle
2020,July,28,Jigsaw,Outside,BC,9,Threespot Damselfish,5,2,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,5.01174,0.01667,Jigsaw Puzzle
2020,July,28,Marlyns cut,Inside,BC,5,Threespot Damselfish,5,2,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,5.01174,0.01667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,6,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,6,Threespot Damselfish,5,4,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,10.02348,0.03333,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,7,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,7,Stoplight,5,6,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,17.22132,0.05,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,7,Striped,5,6,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,12.23764,0.05,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,7,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,7,Yellowhead Wrasse,5,20,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,31.31812,0.16667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,8,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,9,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,9,Yellowhead Wrasse,5,12,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,18.79088,0.1,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,10,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,10,Doctorfish,5,2,Acanthurus chirurgus,Surgeonfish,Herbivore,0.0209,2.93,4.6683,0.01667,Marylin's Cut
2020,July,28,Marlyns cut,Inside,BC,10,Yellowhead Wrasse,5,62,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,97.0862,0.51667,Marylin's Cut
2020,July,28,Coral City,Outside,BC,1,Foureye,5,2,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,7.94256,0.01667,Coral City
2020,July,28,Coral City,Outside,BC,1,Striped,5,4,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,8.15842,0.03333,Coral City
2020,July,28,Coral City,Outside,BC,1,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Coral City
2020,July,28,Coral City,Outside,BC,1,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Coral City
2020,July,28,Coral City,Outside,BC,2,Redband,5,6,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,11.17102,0.05,Coral City
2020,July,28,Coral City,Outside,BC,2,Yellowhead Wrasse,5,8,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,12.52726,0.06667,Coral City
2020,July,28,Coral City,Outside,BC,2,Threespot Damselfish,5,8,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,20.04698,0.06667,Coral City
2020,July,28,Coral City,Outside,Sonny,3,Foureye,5,2,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,7.94256,0.01667,Coral City
2020,July,28,Coral City,Outside,Sonny,3,Princess,5,12,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,27.19562,0.1,Coral City
2020,July,28,Coral City,Outside,Sonny,6,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Coral City
2020,July,28,Coral City,Outside,Sonny,6,Striped,5,4,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,8.15842,0.03333,Coral City
2020,July,28,Coral City,Outside,BC,7,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Coral City
2020,July,28,Coral City,Outside,BC,7,Striped,5,2,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,4.07922,0.01667,Coral City
2020,July,28,Coral City,Outside,BC,7,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Coral City
2020,July,28,Coral City,Outside,BC,7,Yellowhead Wrasse,5,2,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,3.13182,0.01667,Coral City
2020,July,28,Coral City,Outside,BC,8,Princess,5,4,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,9.0652,0.03333,Coral City
2020,July,28,Coral City,Outside,BC,8,Redband,5,4,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,7.44734,0.03333,Coral City
2020,July,28,Coral City,Outside,BC,8,Stoplight,5,4,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,11.48088,0.03333,Coral City
2020,July,28,Coral City,Outside,BC,8,Striped,5,6,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,12.23764,0.05,Coral City
2020,July,28,Coral City,Outside,BC,8,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,Coral City
2020,July,28,Coral City,Outside,BC,8,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Coral City
2020,July,28,Marthas,Outside,BC,1,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,BC,1,Stoplight,5,6,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,17.22132,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,BC,1,Striped,5,2,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,4.07922,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,BC,1,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,BC,1,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,BC,2,Princess,5,4,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,9.0652,0.03333,Martha's Finyard
2020,July,28,Marthas,Outside,BC,2,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,BC,3,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,BC,3,Redband,5,2,Sparisoma aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.72368,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,BC,3,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,BC,3,Striped,5,12,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,24.47528,0.1,Martha's Finyard
2020,July,28,Marthas,Outside,BC,3,Yellowhead Wrasse,5,2,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,3.13182,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,BC,4,Princess,5,6,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,13.59782,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,BC,4,Stoplight,5,4,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,11.48088,0.03333,Martha's Finyard
2020,July,28,Marthas,Outside,BC,4,Yellowhead Wrasse,5,12,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,18.79088,0.1,Martha's Finyard
2020,July,28,Marthas,Outside,BC,4,Bandtail Pufferfish,5,6,Sphoeroides spengleri ,Pufferfish,Carnivore,0.0295,2.78,15.5278,0.05,Martha's Finyard
2020,July,28,Marthas,Outside,Sonny,6,Princess,5,2,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.5326,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,Sonny,6,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Martha's Finyard
2020,July,28,Marthas,Outside,Sonny,6,Striped,5,12,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,24.47528,0.1,Martha's Finyard
2020,July,28,Marthas,Outside,Sonny,10,Threespot Damselfish,5,6,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,15.03524,0.05,Martha's Finyard
2020,July,28,Grundy's,Inside,BC,1,Greenblotch,5,2,Sparisoma atomarium,Parrotfish,Herbivore,0.01122,3.09,3.2422,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,1,Princess,5,2,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.5326,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,1,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,1,Striped,5,6,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,12.23764,0.05,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,1,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,1,Yellowhead Wrasse,5,12,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,18.79088,0.1,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,1,Threespot Damselfish,5,4,Stegastes planifrons,Damselfish,Herbivore,0.02138,2.96,10.02348,0.03333,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,2,Greenblotch,5,4,Sparisoma atomarium,Parrotfish,Herbivore,0.01122,3.09,6.4844,0.03333,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,2,Princess,5,12,Scarus taeniopterus,Parrotfish,Herbivore,0.017,3.04,27.19562,0.1,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,2,Striped,5,6,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,12.23764,0.05,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,2,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,2,Doctorfish,5,4,Acanthurus chirurgus,Surgeonfish,Herbivore,0.0209,2.93,9.3366,0.03333,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,2,Yellowhead Wrasse,5,14,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,21.9227,0.11667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,3,Blue Tang,5,12,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,44.84228,0.1,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,3,Doctorfish,5,2,Acanthurus chirurgus,Surgeonfish,Herbivore,0.0209,2.93,4.6683,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,3,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,4,Stoplight,5,2,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,5.74044,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,4,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,BC,4,Yellowhead Wrasse,5,6,Halichoeres garnoti,Wrasse,Omnivore,0.01,3.14,9.39544,0.05,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny ,5,Foureye,5,2,Chaetodon capistratus,Butterflyfish,Corallivore,0.0234,3.19,7.94256,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny ,5,Greenblotch,5,4,Sparisoma atomarium,Parrotfish,Herbivore,0.01122,3.09,6.4844,0.03333,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny,5,Stoplight,5,8,Sparisoma viride,Parrotfish,Herbivore,0.0257,2.93,22.96176,0.06667,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny,5,Striped,5,14,Scarus iseri,Parrotfish,Herbivore,0.0158,3.02,28.5545,0.11667,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny,5,Blue Tang,5,2,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47372,0.01667,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny ,6,Blue Tang,5,4,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,14.94742,0.03333,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny ,7,Blue Tang,5,4,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,14.94742,0.03333,Grundy's Gardens
2020,July,28,Grundy's,Inside,Sonny,8,Blue Tang,5,6,Acanthurus coeruleus,Surgeonfish,Herbivore,0.0324,2.95,22.42114,0.05,Grundy's Gardens
