Year,Site,trasnect,quadrat,Cructose,Macro Total,Macro Fleshy,Macro Calc,Turf,Number of juvenile corals
2013,West Point,2,1,0,5,20,1,21,1
2013,West Point,2,2,20,10,20,2,22,0
2013,West Point,2,3,10,0,30,10,40,0
2013,West Point,2,4,5,0,0,2,2,0
2013,West Point,2,5,5,0,15,8,23,1
2013,West Point,3,1,10,15,20,1,21,0
2013,West Point,3,2,5,0,30,2,32,0
2013,West Point,3,3,5,15,75,5,80,0
2013,West Point,3,4,10,5,20,5,25,0
2013,West Point,3,5,0,10,40,2,42,1
2013,West Point,4,1,10,39,50,1,51,1
2013,West Point,4,2,10,39,50,1,51,1
2013,West Point,4,3,3,90,5,2,7,0
2013,West Point,4,4,10,60,25,5,30,2
2013,West Point,4,5,25,34,40,1,41,0
2013,West Point,5,1,5,70,25,0,25,1
2013,West Point,5,2,10,63,25,2,27,0
2013,West Point,5,3,0,60,40,0,40,0
2013,West Point,5,4,10,64,25,1,26,0
2013,West Point,5,5,5,85,5,2,7,0
2013,West Point,6,1,15,74,10,1,11,2
2013,West Point,6,2,40,50,2,2,4,0
2013,West Point,6,3,10,80,5,5,10,0
2013,West Point,6,4,15,80,5,0,5,0
2013,West Point,6,5,25,63,7,5,12,0
2013,West Point,7,1,10,80,5,5,10,0
2013,West Point,7,2,50,40,5,5,10,0
2013,West Point,7,3,25,54,20,1,21,0
2013,West Point,7,4,25,65,5,5,10,0
2013,West Point,7,5,15,70,10,5,15,0
2013,West Point,8,1,15,5,35,10,45,1
2013,West Point,8,2,25,5,40,5,45,0
2013,West Point,8,3,80,2,15,3,18,0
2013,West Point,8,4,65,0,10,10,20,0
2013,West Point,8,5,15,0,20,10,30,1
2013,West Point,9,1,10,0,45,10,55,0
2013,West Point,9,2,50,0,15,5,20,1
2013,West Point,9,3,80,0,10,5,15,0
2013,West Point,9,4,25,0,70,5,75,0
2013,West Point,9,5,50,0,20,2,22,0
2013,West Point,10,1,5,35,20,25,45,0
2013,West Point,10,2,5,60,10,15,25,0
2013,West Point,10,3,5,35,25,10,35,1
2013,West Point,10,4,0,55,20,20,40,0
2013,West Point,10,5,10,35,35,15,50,0
2013,West Point,11,1,5,55,25,15,40,0
2013,West Point,11,2,0,85,10,5,15,1
2013,West Point,11,3,0,80,10,0,10,1
2013,West Point,11,4,10,55,15,20,35,0
2013,West Point,11,5,5,20,60,15,75,0
2013,West Point,12,1,3,70,10,10,20,3
2013,West Point,12,2,0,80,5,10,15,2
2013,West Point,12,3,0,70,10,15,25,2
2013,West Point,12,4,0,70,15,5,20,0
2013,West Point,12,5,10,65,15,10,25,0
2013,West Point,13,1,20,50,20,10,30,0
2013,West Point,13,2,15,20,60,5,65,0
2013,West Point,13,3,5,60,20,15,35,0
2013,West Point,13,4,25,45,20,10,30,0
2013,West Point,13,5,15,55,20,5,25,1
2013,West Point,14,1,5,75,10,10,20,2
2013,West Point,14,2,5,65,10,15,25,1
2013,West Point,14,3,10,65,20,5,25,0
2013,West Point,14,4,10,30,30,25,55,0
2013,West Point,14,5,15,55,5,25,30,0
2013,Grundys  Gardens ,1,1,20,5,50,2,52,0
2013,Grundys  Gardens ,1,2,5,5,80,5,85,0
2013,Grundys  Gardens ,1,3,5,0,90,5,95,0
2013,Grundys  Gardens ,1,4,3,0,90,5,95,0
2013,Grundys  Gardens ,1,5,5,0,80,3,83,0
2013,Grundys  Gardens ,2,1,15,5,75,5,80,0
2013,Grundys  Gardens ,2,2,0,10,80,10,90,0
2013,Grundys  Gardens ,2,3,5,0,92,0,92,0
2013,Grundys  Gardens ,2,4,25,10,75,0,75,0
2013,Grundys  Gardens ,2,5,0,5,75,5,80,1
2013,Grundys  Gardens ,3,1,0,0,60,1,61,0
2013,Grundys  Gardens ,3,2,0,0,80,20,100,0
2013,Grundys  Gardens ,3,3,5,0,60,5,65,0
2013,Grundys  Gardens ,3,4,10,0,60,10,70,0
2013,Grundys  Gardens ,3,5,40,10,30,1,31,0
2013,Grundys  Gardens ,4,1,20,20,50,5,55,0
2013,Grundys  Gardens ,4,2,25,15,0,1,1,0
2013,Grundys  Gardens ,4,3,1,10,85,5,90,0
2013,Grundys  Gardens ,4,4,0,,80,2,82,0
2013,Grundys  Gardens ,4,5,60,20,5,1,6,0
2013,Grundys  Gardens ,5,1,5,,25,1,26,0
2013,Grundys  Gardens ,5,2,0,,5,7,12,0
2013,Grundys  Gardens ,5,3,2,,5,2,7,0
2013,Grundys  Gardens ,5,4,2,,2,2,4,2
2013,Grundys  Gardens ,5,5,0,5,90,1,91,1
2013,Grundys  Gardens ,6,1,5,70,0,5,5,4
2013,Grundys  Gardens ,6,2,0,,40,5,45,0
2013,Grundys  Gardens ,6,3,5,,80,5,85,0
2013,Grundys  Gardens ,6,4,2,2,90,5,95,0
2013,Grundys  Gardens ,6,5,20,30,50,0,50,1
2013,Grundys  Gardens ,7,1,5,5,35,5,40,0
2013,Grundys  Gardens ,7,2,20,0,50,10,60,0
2013,Grundys  Gardens ,7,3,5,0,80,15,95,0
2013,Grundys  Gardens ,7,4,50,5,30,10,40,3
2013,Grundys  Gardens ,7,5,40,5,15,2,17,0
2013,Grundys  Gardens ,8,1,20,0,50,5,55,0
2013,Grundys  Gardens ,8,2,15,10,70,3,73,1
2013,Grundys  Gardens ,8,3,95,0,0,5,5,0
2013,Grundys  Gardens ,8,4,35,15,40,10,50,0
2013,Grundys  Gardens ,8,5,20,0,60,20,80,0
2013,Mixing Bowl,1,1,10,5,40,10,50,1
2013,Mixing Bowl,1,2,5,10,40,0,40,0
2013,Mixing Bowl,1,3,30,0,35,15,50,0
2013,Mixing Bowl,1,4,30,2,10,5,15,0
2013,Mixing Bowl,1,5,0,5,40,0,40,0
2013,Mixing Bowl,2,1,5,20,30,5,35,0
2013,Mixing Bowl,2,2,5,10,10,2,12,1
2013,Mixing Bowl,2,3,0,5,25,2,27,0
2013,Mixing Bowl,2,4,0,10,30,0,30,0
2013,Mixing Bowl,2,5,0,10,50,2,52,0
2013,Mixing Bowl,3,1,20,10,10,30,40,0
2013,Mixing Bowl,3,2,10,20,10,10,20,0
2013,Mixing Bowl,3,3,20,20,30,10,40,0
2013,Mixing Bowl,3,4,10,20,10,20,30,0
2013,Mixing Bowl,3,5,20,20,30,10,40,1
2013,Mixing Bowl,4,1,20,20,40,20,60,1
2013,Mixing Bowl,4,2,10,10,40,5,45,1
2013,Mixing Bowl,4,3,30,20,30,10,40,0
2013,Mixing Bowl,4,4,5,20,30,5,35,1
2013,Mixing Bowl,4,5,10,20,10,15,25,0
2013,Mixing Bowl,5,1,0,20,70,10,80,3
2013,Mixing Bowl,5,2,25,20,35,20,55,0
2013,Mixing Bowl,5,3,20,30,40,10,50,0
2013,Mixing Bowl,5,4,30,25,30,15,45,2
2013,Mixing Bowl,5,5,30,30,30,10,40,0
2013,Mixing Bowl,6,1,40,15,40,5,45,1
2013,Mixing Bowl,6,2,25,5,68,2,70,2
2013,Mixing Bowl,6,3,80,2,11,7,18,0
2013,Mixing Bowl,6,4,40,15,40,5,45,3
2013,Mixing Bowl,6,5,40,5,40,1,41,1
2013,Mixing Bowl,7,1,10,10,60,20,80,1
2013,Mixing Bowl,7,2,5,10,60,15,75,0
2013,Mixing Bowl,7,3,0,5,45,5,50,1
2013,Mixing Bowl,7,4,15,20,25,5,30,0
2013,Mixing Bowl,7,5,5,25,40,20,60,0
2013,Mixing Bowl,8,1,0,40,20,10,30,0
2013,Mixing Bowl,8,2,10,10,60,15,75,1
2013,Mixing Bowl,8,3,10,55,20,5,25,0
2013,Mixing Bowl,8,4,10,60,15,10,25,0
2013,Mixing Bowl,8,5,15,50,20,15,35,0
2013,Icon,1,1,2,10,30,2,32,1
2013,Icon,1,2,5,5,70,2,72,0
2013,Icon,1,3,20,5,40,2,42,1
2013,Icon,1,4,25,10,25,2,27,1
2013,Icon,1,5,5,10,73,2,75,0
2013,Icon,2,1,40,5,30,10,40,0
2013,Icon,2,2,10,10,50,2,52,0
2013,Icon,2,3,10,5,40,10,50,0
2013,Icon,2,4,10,10,35,10,45,1
2013,Icon,2,5,25,15,40,10,50,0
2013,Icon,3,1,0,25,30,15,45,0
2013,Icon,3,2,60,5,20,5,25,0
2013,Icon,3,3,5,40,10,5,15,2
2013,Icon,3,4,5,5,60,10,70,0
2013,Icon,3,5,5,5,5,2,7,1
2013,Icon,4,1,10,30,30,20,50,1
2013,Icon,4,2,20,30,30,10,40,0
2013,Icon,4,3,10,60,20,5,25,0
2013,Icon,4,4,10,50,30,5,35,0
2013,Icon,4,5,20,20,40,10,50,0
2013,Icon,5,1,20,30,20,30,50,0
2013,Icon,5,2,7,60,25,2,27,3
2013,Icon,5,3,60,7,30,3,33,1
2013,Icon,5,4,5,80,5,10,15,1
2013,Icon,5,5,30,10,30,30,60,0
2013,Icon,6,1,30,38,30,2,32,0
2013,Icon,6,2,40,10,25,25,50,0
2013,Icon,6,3,30,5,60,5,65,1
2013,Icon,6,4,40,15,40,5,45,1
2013,Icon,6,5,25,25,25,25,50,0
2013,Meadows,1,1,0,5,75,0,75,0
2013,Meadows,1,2,0,80,2,2,4,0
2013,Meadows,1,3,15,0,15,5,20,0
2013,Meadows,1,4,75,5,10,10,20,1
2013,Meadows,1,5,10,5,70,0,70,0
2013,Meadows,2,1,5,70,5,5,10,2
2013,Meadows,2,2,5,75,2,0,2,0
2013,Meadows,2,3,5,50,20,10,30,1
2013,Meadows,2,4,15,20,10,2,12,3
2013,Meadows,2,5,20,5,60,1,61,0
2013,Meadows,3,1,40,30,5,0,5,1
2013,Meadows,3,2,10,80,2,5,7,2
2013,Meadows,3,3,30,38,30,2,32,3
2013,Meadows,3,4,2,45,50,3,53,1
2013,Meadows,3,5,80,10,10,1,11,1
2013,Meadows,4,1,30,40,25,5,30,5
2013,Meadows,4,2,5,43,50,2,52,2
2013,Meadows,4,3,20,43,30,7,37,2
2013,Meadows,4,4,40,28,25,7,32,6
2013,Meadows,4,5,10,80,10,0,10,0
2013,Meadows,5,1,25,45,5,25,30,0
2013,Meadows,5,2,1,90,2,4,6,2
2013,Meadows,5,3,20,51,4,25,29,1
2013,Meadows,5,4,60,23,15,2,17,0
2013,Meadows,5,5,60,5,30,0,30,3
2013,Meadows,6,1,5,63,20,12,32,0
2013,Meadows,6,2,2,58,25,15,40,0
2013,Meadows,6,3,2,68,20,10,30,2
2013,Meadows,6,4,5,73,20,2,22,0
2013,Meadows,6,5,0,40,40,20,60,0
2013,Sailfin,1,1,0,75,10,5,15,0
2013,Sailfin,1,2,20,15,15,5,20,0
2013,Sailfin,1,3,15,20,25,10,35,0
2013,Sailfin,1,4,20,20,20,2,22,0
2013,Sailfin,1,5,15,20,25,2,27,0
2013,Sailfin,2,1,10,70,10,2,12,0
2013,Sailfin,2,2,10,40,20,10,30,0
2013,Sailfin,2,3,15,10,40,1,41,0
2013,Sailfin,2,4,10,20,30,5,35,1
2013,Sailfin,2,5,15,75,5,2,7,0
2013,Sailfin,3,1,5,80,10,5,15,2
2013,Sailfin,3,2,0,60,15,2,17,1
2013,Sailfin,3,3,5,30,20,5,25,4
2013,Sailfin,3,4,25,60,5,5,10,0
2013,Sailfin,3,5,0,90,2,1,3,0
2013,Sailfin,4,1,2,82,15,1,16,1
2013,Sailfin,4,2,10,50,30,10,40,1
2013,Sailfin,4,3,5,70,20,5,25,1
2013,Sailfin,4,4,15,5,60,20,80,2
2013,Sailfin,4,5,50,12,30,8,38,0
2013,Sailfin,5,1,8,60,25,7,32,1
2013,Sailfin,5,2,30,30,35,5,40,2
2013,Sailfin,5,3,40,25,30,5,35,1
2013,Sailfin,5,4,25,66,5,4,9,1
2013,Sailfin,5,5,40,30,20,10,30,0
2013,Sailfin,6,1,15,5,60,20,80,0
2013,Sailfin,6,2,30,25,25,20,45,0
2013,Sailfin,6,3,10,25,60,5,65,2
2013,Sailfin,6,4,15,40,40,5,45,1
2013,Sailfin,6,5,7,56,30,7,37,0
2013,Snapshot,1,1,15,20,64,1,65,0
2013,Snapshot,1,2,15,10,25,15,40,0
2013,Snapshot,1,3,10,5,10,5,15,0
2013,Snapshot,1,4,10,60,10,2,12,0
2013,Snapshot,1,5,20,30,25,5,30,0
2013,Snapshot,2,1,5,10,25,2,27,0
2013,Snapshot,2,2,2,78,10,0,10,0
2013,Snapshot,2,3,20,30,10,5,15,1
2013,Snapshot,2,4,40,10,20,2,22,1
2013,Snapshot,2,5,15,10,30,2,32,0
2013,Snapshot,3,1,5,10,75,10,85,0
2013,Snapshot,3,2,20,20,25,1,26,1
2013,Snapshot,3,3,30,35,30,1,31,1
2013,Snapshot,3,4,15,40,15,5,20,0
2013,Snapshot,3,5,30,30,15,5,20,0
2013,Snapshot,4,1,2,51,40,7,47,2
2013,Snapshot,4,2,10,0,80,10,90,0
2013,Snapshot,4,3,50,5,40,5,45,1
2013,Snapshot,4,4,70,0,25,5,30,0
2013,Snapshot,4,5,35,24,40,1,41,2
2013,Snapshot,5,1,10,35,50,5,55,1
2013,Snapshot,5,2,15,42,40,3,43,0
2013,Snapshot,5,3,5,70,15,10,25,0
2013,Snapshot,5,4,20,15,60,5,65,1
2013,Snapshot,5,5,20,64,15,1,16,0
2013,Snapshot,6,1,60,6,27,7,34,1
2013,Snapshot,6,2,2,23,70,5,75,0
2013,Snapshot,6,3,10,90,0,0,0,0
2013,Snapshot,6,4,0,80,5,0,5,0
2013,Snapshot,6,5,25,50,10,15,25,0
2013,Snapshot,7,1,5,55,35,5,40,1
2013,Snapshot,7,2,20,40,38,2,40,1
2013,Snapshot,7,3,5,5,75,10,85,1
2013,Snapshot,7,4,5,45,30,20,50,1
2013,Snapshot,7,5,5,20,60,15,75,0
2013,Snapshot,8,1,5,20,70,3,73,1
2013,Snapshot,8,2,0,60,30,5,35,1
2013,Snapshot,8,3,15,30,40,15,55,0
2013,Snapshot,8,4,0,15,55,20,75,0
2013,Snapshot,8,5,20,15,15,25,40,1
2014,Jigsaw,1,1,5,0,15,5,20,0
2014,Jigsaw,1,2,10,5,65,10,75,0
2014,Jigsaw,1,3,0,15,20,1,21,0
2014,Jigsaw,1,4,5,10,20,15,35,0
2014,Jigsaw,1,5,10,20,25,0,25,0
2014,Jigsaw,2,1,10,15,15,1,16,0
2014,Jigsaw,2,2,15,10,20,10,30,0
2014,Jigsaw,2,3,0,25,15,10,25,2
2014,Jigsaw,2,4,0,10,35,5,40,0
2014,Jigsaw,2,5,10,0,20,5,25,0
2014,Jigsaw,3,1,0,10,15,10,25,0
2014,Jigsaw,3,2,10,5,50,1,51,0
2014,Jigsaw,3,3,10,10,55,5,60,0
2014,Jigsaw,3,4,15,20,40,15,55,0
2014,Jigsaw,3,5,5,5,30,5,35,1
2014,Jigsaw,4,1,50,0,0,0,0,0
2014,Jigsaw,4,2,0,0,0,0,0,0
2014,Jigsaw,4,3,10,20,0,0,0,0
2014,Jigsaw,4,4,10,80,0,0,0,0
2014,Jigsaw,4,5,0,0,0,0,0,1
2014,Jigsaw,5,1,0,0,95,5,100,0
2014,Jigsaw,5,2,0,0,0,0,0,0
2014,Jigsaw,5,3,0,0,5,5,10,0
2014,Jigsaw,5,4,10,10,15,5,20,1
2014,Jigsaw,5,5,0,0,0,0,0,1
2014,Jigsaw,6,1,0,0,0,0,0,0
2014,Jigsaw,6,2,10,30,0,0,0,0
2014,Jigsaw,6,3,50,20,0,0,0,0
2014,Jigsaw,6,4,0,0,65,5,70,0
2014,Jigsaw,6,5,10,0,0,0,0,0
2014,Jigsaw,7,1,0,50,10,0,10,0
2014,Jigsaw,7,2,0,20,10,3,13,0
2014,Jigsaw,7,3,0,90,0,2,2,0
2014,Jigsaw,7,4,0,10,55,5,60,0
2014,Jigsaw,7,5,0,20,5,5,10,0
2014,Jigsaw,8,1,5,15,70,5,75,0
2014,Jigsaw,8,2,5,5,60,10,70,0
2014,Jigsaw,8,3,5,5,75,8,83,0
2014,Jigsaw,8,4,2,30,55,5,60,3
2014,Jigsaw,8,5,2,10,40,5,45,0
2014,Jigsaw,9,1,0,10,15,15,30,0
2014,Jigsaw,9,2,2,5,70,15,85,0
2014,Jigsaw,9,3,1,5,80,2,82,1
2014,Jigsaw,9,4,0,40,25,15,40,0
2014,Jigsaw,9,5,5,25,55,5,60,0
2014,Meadows,1,1,0,0,10,5,15,0
2014,Meadows,1,2,5,10,20,10,30,1
2014,Meadows,1,3,0,1,95,0,95,0
2014,Meadows,1,4,5,15,25,5,30,0
2014,Meadows,1,5,10,0,75,5,80,1
2014,Meadows,2,1,15,10,20,10,30,0
2014,Meadows,2,2,5,10,25,5,30,0
2014,Meadows,2,3,0,5,20,8,28,2
2014,Meadows,2,4,10,10,20,15,35,1
2014,Meadows,2,5,5,20,60,15,75,0
2014,Meadows,3,1,0,2,95,2,97,0
2014,Meadows,3,2,5,15,25,5,30,2
2014,Meadows,3,3,5,20,40,5,45,0
2014,Meadows,3,4,35,15,25,10,35,0
2014,Meadows,3,5,5,5,80,10,90,0
2014,Meadows,4,1,0,20,75,5,80,0
2014,Meadows,4,2,10,5,5,5,10,0
2014,Meadows,4,3,0,20,0,0,0,0
2014,Meadows,4,4,0,20,5,5,10,0
2014,Meadows,4,5,0,50,15,5,20,0
2014,Meadows,5,1,0,30,5,0,5,0
2014,Meadows,5,2,0,85,10,5,15,0
2014,Meadows,5,3,0,50,45,5,50,0
2014,Meadows,5,4,0,0,95,5,100,1
2014,Meadows,5,5,0,20,15,5,20,0
2014,Meadows,6,1,0,50,0,0,0,1
2014,Meadows,6,2,0,0,5,0,5,0
2014,Meadows,6,3,0,80,0,0,0,0
2014,Meadows,6,4,10,20,0,0,0,0
2014,Meadows,6,5,0,50,45,5,50,0
2014,Meadows,7,1,0,20,35,5,40,0
2014,Meadows,7,2,0,0,85,5,90,0
2014,Meadows,7,3,0,0,5,0,5,0
2014,Meadows,7,4,0,0,75,5,80,0
2014,Meadows,7,5,0,80,5,0,5,0
2014,Meadows,8,1,0,70,5,5,10,0
2014,Meadows,8,2,5,5,40,5,45,0
2014,Meadows,8,3,0,10,30,5,35,0
2014,Meadows,8,4,0,5,25,5,30,0
2014,Meadows,8,5,0,85,5,5,10,0
2014,Meadows,9,1,10,10,30,20,50,0
2014,Meadows,9,2,15,15,20,10,30,0
2014,Meadows,9,3,5,25,40,7,47,0
2014,Meadows,9,4,5,10,40,5,45,0
2014,Meadows,9,5,0,20,30,10,40,0
2014,Meadows,10,1,5,5,30,5,35,2
2014,Meadows,10,2,0,50,20,1,21,0
2014,Meadows,10,3,5,20,25,0,25,0
2014,Meadows,10,4,2,60,15,0,15,2
2014,Meadows,10,5,20,10,35,5,40,0
2014,Icon,1,1,5,0,20,5,25,0
2014,Icon,1,2,15,0,25,3,28,1
2014,Icon,1,3,10,5,30,6,36,0
2014,Icon,1,4,15,0,40,5,45,0
2014,Icon,1,5,10,5,60,5,65,2
2014,Icon,2,1,20,5,30,10,40,0
2014,Icon,2,2,20,5,60,2,62,0
2014,Icon,2,3,5,5,40,5,45,1
2014,Icon,2,4,15,0,50,8,58,3
2014,Icon,2,5,1,0,80,1,81,0
2014,Icon,3,1,15,30,40,10,50,0
2014,Icon,3,2,10,0,20,15,35,0
2014,Icon,3,3,15,2,25,10,35,1
2014,Icon,3,4,10,0,30,2,32,0
2014,Icon,3,5,5,0,30,5,35,1
2014,Icon,4,1,0,0,0,5,5,0
2014,Icon,4,2,0,0,5,5,10,1
2014,Icon,4,3,35,0,60,5,65,0
2014,Icon,4,4,50,0,50,0,50,0
2014,Icon,4,5,0,0,95,5,100,1
2014,Icon,5,1,10,0,80,0,80,0
2014,Icon,5,2,0,0,0,0,0,0
2014,Icon,5,3,0,0,0,0,0,0
2014,Icon,5,4,80,0,20,0,20,0
2014,Icon,5,5,0,0,15,5,20,0
2014,Icon,6,1,0,0,85,5,90,0
2014,Icon,6,2,50,0,15,0,15,0
2014,Icon,6,3,0,0,80,0,80,0
2014,Icon,6,4,20,0,50,0,50,1
2014,Icon,6,5,0,0,100,0,100,0
2014,Icon,7,1,5,20,50,10,60,0
2014,Icon,7,2,10,10,50,15,65,0
2014,Icon,7,3,5,10,50,10,60,0
2014,Icon,7,4,0,15,40,15,55,1
2014,Icon,7,5,0,0,75,10,85,0
2014,Icon,8,1,5,10,20,8,28,0
2014,Icon,8,2,0,5,80,0,80,0
2014,Icon,8,3,0,10,40,8,48,0
2014,Icon,8,4,15,10,70,5,75,1
2014,Icon,8,5,0,50,15,0,15,0
2014,Icon,9,1,0,10,65,5,70,0
2014,Icon,9,2,0,25,45,5,50,0
2014,Icon,9,3,0,50,45,5,50,1
2014,Icon,9,4,0,80,15,5,20,0
2014,Icon,9,5,0,30,5,5,10,0
2014,Icon,10,1,0,40,25,5,30,0
2014,Icon,10,2,0,0,75,5,80,0
2014,Icon,10,3,0,80,5,0,5,0
2014,Icon,10,4,0,5,65,5,70,0
2014,Icon,10,5,0,20,15,5,20,0
2014,Grundys  Gardens ,1,1,0,30,10,5,15,0
2014,Grundys  Gardens ,1,2,5,40,25,1,26,0
2014,Grundys  Gardens ,1,3,0,0,30,20,50,1
2014,Grundys  Gardens ,1,4,5,0,40,15,55,1
2014,Grundys  Gardens ,1,5,0,40,25,5,30,1
2014,Grundys  Gardens ,2,1,2,70,10,5,15,0
2014,Grundys  Gardens ,2,2,15,50,5,30,35,0
2014,Grundys  Gardens ,2,3,5,35,20,20,40,0
2014,Grundys  Gardens ,2,4,15,35,15,30,45,0
2014,Grundys  Gardens ,2,5,5,30,20,20,40,0
2014,Grundys  Gardens ,3,1,25,0,70,1,71,0
2014,Grundys  Gardens ,3,2,0,60,5,5,10,0
2014,Grundys  Gardens ,3,3,0,60,2,5,7,1
2014,Grundys  Gardens ,3,4,5,50,25,3,28,0
2014,Grundys  Gardens ,3,5,0,70,20,3,23,0
2014,Grundys  Gardens ,4,1,0,0,100,0,100,0
2014,Grundys  Gardens ,4,2,0,0,100,0,100,0
2014,Grundys  Gardens ,4,3,0,0,0,0,0,0
2014,Grundys  Gardens ,4,4,0,0,0,0,0,0
2014,Grundys  Gardens ,4,5,0,0,0,0,0,0
2014,Grundys  Gardens ,5,1,0,0,10,0,10,0
2014,Grundys  Gardens ,5,2,0,0,30,0,30,0
2014,Grundys  Gardens ,5,3,0,0,75,5,80,0
2014,Grundys  Gardens ,5,4,0,0,95,5,100,0
2014,Grundys  Gardens ,5,5,0,0,0,0,0,0
2014,Grundys  Gardens ,6,1,50,0,45,0,45,0
2014,Grundys  Gardens ,6,2,0,0,0,0,0,0
2014,Grundys  Gardens ,6,3,10,0,15,5,20,0
2014,Grundys  Gardens ,6,4,0,0,0,0,0,0
2014,Grundys  Gardens ,6,5,0,0,0,0,0,0
2014,Grundys  Gardens ,7,1,0,5,80,10,90,0
2014,Grundys  Gardens ,7,2,5,5,75,10,85,1
2014,Grundys  Gardens ,7,3,0,10,40,1,41,0
2014,Grundys  Gardens ,7,4,25,10,30,10,40,0
2014,Grundys  Gardens ,7,5,0,95,0,0,0,1
2014,Grundys  Gardens ,8,1,20,5,35,0,35,0
2014,Grundys  Gardens ,8,2,0,10,15,20,35,1
2014,Grundys  Gardens ,8,3,5,15,30,15,45,0
2014,Grundys  Gardens ,8,4,5,10,50,5,55,0
2014,Grundys  Gardens ,8,5,5,5,80,3,83,0
2014,Grundys  Gardens ,9,1,5,10,70,3,73,0
2014,Grundys  Gardens ,9,2,5,15,30,5,35,0
2014,Grundys  Gardens ,9,3,40,50,0,1,1,0
2014,Grundys  Gardens ,9,4,1,0,75,5,80,0
2014,Grundys  Gardens ,9,5,5,10,80,2,82,0
2014,Pauls Anchor,1,1,10,5,50,5,55,0
2014,Pauls Anchor,1,2,5,5,50,3,53,0
2014,Pauls Anchor,1,3,15,0,20,3,23,0
2014,Pauls Anchor,1,4,20,5,20,5,25,0
2014,Pauls Anchor,1,5,5,5,30,5,35,0
2014,Pauls Anchor,2,1,5,15,50,10,60,3
2014,Pauls Anchor,2,2,10,5,30,2,32,1
2014,Pauls Anchor,2,3,5,5,50,5,55,0
2014,Pauls Anchor,2,4,5,10,30,1,31,0
2014,Pauls Anchor,2,5,15,10,70,0,70,1
2014,Pauls Anchor,3,1,10,0,70,5,75,0
2014,Pauls Anchor,3,2,0,5,30,10,40,0
2014,Pauls Anchor,3,3,5,5,25,5,30,0
2014,Pauls Anchor,3,4,5,5,40,5,45,1
2014,Pauls Anchor,3,5,5,5,35,5,40,0
2014,Pauls Anchor,4,1,3,40,42,5,47,0
2014,Pauls Anchor,4,2,0,50,25,5,30,0
2014,Pauls Anchor,4,3,0,20,15,5,20,1
2014,Pauls Anchor,4,4,0,80,15,5,20,0
2014,Pauls Anchor,4,5,5,80,0,0,0,1
2014,Pauls Anchor,5,1,0,100,0,0,0,1
2014,Pauls Anchor,5,2,0,40,15,5,20,0
2014,Pauls Anchor,5,3,50,40,5,5,10,0
2014,Pauls Anchor,5,4,0,40,45,5,50,1
2014,Pauls Anchor,5,5,0,50,45,5,50,1
2014,Pauls Anchor,6,1,0,80,5,5,10,0
2014,Pauls Anchor,6,2,20,60,15,5,20,0
2014,Pauls Anchor,6,3,5,60,10,5,15,1
2014,Pauls Anchor,6,4,0,0,20,5,25,2
2014,Pauls Anchor,6,5,0,0,95,5,100,0
2014,Pauls Anchor,7,1,0,0,75,10,85,0
2014,Pauls Anchor,7,2,0,10,40,5,45,0
2014,Pauls Anchor,7,3,5,5,80,5,85,0
2014,Pauls Anchor,7,4,10,10,70,5,75,2
2014,Pauls Anchor,7,5,2,5,60,8,68,0
2014,Pauls Anchor,8,1,5,5,60,1,61,3
2014,Pauls Anchor,8,2,0,10,50,10,60,1
2014,Pauls Anchor,8,3,5,0,40,15,55,0
2014,Pauls Anchor,8,4,5,10,60,1,61,0
2014,Pauls Anchor,8,5,5,5,65,5,70,0
2014,Coral City,1,1,50,0,12,5,17,0
2014,Coral City,1,2,25,15,20,6,26,0
2014,Coral City,1,3,10,0,45,7,52,0
2014,Coral City,1,4,5,0,54,5,59,0
2014,Coral City,1,5,3,0,28,5,33,0
2014,Coral City,2,1,5,0,45,10,55,0
2014,Coral City,2,2,10,0,25,25,50,1
2014,Coral City,2,3,10,10,65,0,65,0
2014,Coral City,2,4,10,0,70,5,75,0
2014,Coral City,2,5,10,0,30,0,30,1
2014,Coral City,3,1,5,0,1,5,6,2
2014,Coral City,3,2,5,0,35,0,35,0
2014,Coral City,3,3,10,0,15,10,25,0
2014,Coral City,3,4,0,10,30,5,35,0
2014,Coral City,3,5,5,5,25,5,30,0
2014,Coral City,4,1,10,10,5,5,10,0
2014,Coral City,4,2,0,0,0,0,0,0
2014,Coral City,4,3,100,0,0,0,0,0
2014,Coral City,4,4,0,0,85,5,90,0
2014,Coral City,4,5,0,0,0,0,0,0
2014,Coral City,5,1,0,0,0,0,0,0
2014,Coral City,5,2,20,0,50,5,55,0
2014,Coral City,5,3,0,0,0,0,0,0
2014,Coral City,5,4,20,0,55,5,60,0
2014,Coral City,5,5,70,0,25,5,30,0
2014,Coral City,6,1,0,0,0,0,0,0
2014,Coral City,6,2,0,0,0,0,0,0
2014,Coral City,6,3,10,0,0,0,0,0
2014,Coral City,6,4,30,0,60,10,70,0
2014,Coral City,6,5,10,10,15,5,20,0
2014,Coral City,7,1,0,20,65,10,75,2
2014,Coral City,7,2,0,10,75,10,85,0
2014,Coral City,7,3,0,10,40,15,55,0
2014,Coral City,7,4,0,5,70,10,80,0
2014,Coral City,7,5,5,15,70,5,75,0
2014,Coral City,8,1,30,30,10,10,20,1
2014,Coral City,8,2,30,20,30,10,40,0
2014,Coral City,8,3,25,10,50,10,60,2
2014,Coral City,8,4,0,10,75,10,85,0
2014,Coral City,8,5,10,5,40,15,55,1
2014,Coral City,9,1,15,5,65,10,75,0
