"","X","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA","Site_Name"
"15277",15277,"2018",NA,NA,"Black Tip Tunnels",11.89,8,"","CNAT","Colpophyllia","natans",NA,10,5,NA,"Blacktip Blvd."
"15278",15278,"2018",NA,NA,"Black Tip Tunnels",11.89,8,"","SSID","Siderastrea","siderea",NA,25,15,NA,"Blacktip Blvd."
"15279",15279,"2018",NA,NA,"Black Tip Tunnels",11.89,8,"","DSTO","Dichocoenia","stokesii",NA,15,10,NA,"Blacktip Blvd."
"15280",15280,"2018",NA,NA,"Black Tip Tunnels",11.89,8,"","SSID","Siderastrea","siderea",NA,25,15,NA,"Blacktip Blvd."
"15281",15281,"2018",NA,NA,"Black Tip Tunnels",11.89,8,"","MCAV","Montastraea","cavernosa",NA,15,10,NA,"Blacktip Blvd."
"15282",15282,"2018",NA,NA,"Black Tip Tunnels",11.89,8,"","DLAB","Diploria","labyrinthiformis",NA,50,30,NA,"Blacktip Blvd."
"15283",15283,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","CNAT","Colpophyllia","natans",NA,40,70,NA,"Blacktip Blvd."
"15284",15284,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","SSID","Siderastrea","siderea",NA,35,20,NA,"Blacktip Blvd."
"15285",15285,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","PAST","Porites","astreoides",NA,15,10,NA,"Blacktip Blvd."
"15286",15286,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","OANN","Orbicella","annularis",NA,15,35,NA,"Blacktip Blvd."
"15287",15287,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","PDIV","Porites","divaricata",NA,20,5,NA,"Blacktip Blvd."
"15288",15288,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15289",15289,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15290",15290,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15291",15291,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15292",15292,"2018",NA,NA,"Black Tip Tunnels",11.89,9,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15293",15293,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","MMEA","Meandrina","meandrites",NA,25,15,NA,"Blacktip Blvd."
"15294",15294,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","CNAT","Colpophyllia","natans",NA,20,20,NA,"Blacktip Blvd."
"15295",15295,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","SSID","Siderastrea","siderea",NA,40,35,NA,"Blacktip Blvd."
"15296",15296,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","DLAB","Diploria","labyrinthiformis",NA,25,60,NA,"Blacktip Blvd."
"15297",15297,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","OANN","Orbicella","annularis",NA,210,270,NA,"Blacktip Blvd."
"15298",15298,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","MLAM","Mycetophyllia","lamarckiana",NA,10,10,NA,"Blacktip Blvd."
"15299",15299,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","OFRA","Orbicella","franksi",NA,15,30,NA,"Blacktip Blvd."
"15300",15300,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","SSID","Siderastrea","siderea",NA,45,20,NA,"Blacktip Blvd."
"15301",15301,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15302",15302,"2018",NA,NA,"Black Tip Tunnels",11.89,10,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15303",15303,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","SSID","Siderastrea","siderea",NA,30,20,NA,"Blacktip Blvd."
"15304",15304,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","SSID","Siderastrea","siderea",NA,10,10,NA,"Blacktip Blvd."
"15305",15305,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","SSID","Siderastrea","siderea",NA,20,10,NA,"Blacktip Blvd."
"15306",15306,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","SINT","Stephanocoenia","intersepta",NA,25,5,NA,"Blacktip Blvd."
"15307",15307,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","PAST","Porites","astreoides",NA,5,10,NA,"Blacktip Blvd."
"15308",15308,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","PAST","Porites","astreoides",NA,25,10,NA,"Blacktip Blvd."
"15309",15309,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","PFUR","Porites","furcata",NA,40,15,NA,"Blacktip Blvd."
"15310",15310,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15311",15311,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15312",15312,"2018",NA,NA,"Black Tip Tunnels",11.89,11,"","","",NA,NA,NA,NA,NA,"Blacktip Blvd."
"15313",15313,"2018",NA,NA,"Meadows",11.89,1,"","PPOR","Porites","porites",NA,20,10,NA,"The Meadows"
"15314",15314,"2018",NA,NA,"Meadows",11.89,1,"","AAGA","Agaricia","agaricites",NA,30,30,NA,"The Meadows"
"15315",15315,"2018",NA,NA,"Meadows",11.89,1,"","MCAV","Montastraea","cavernosa",NA,30,10,NA,"The Meadows"
"15316",15316,"2018",NA,NA,"Meadows",11.89,1,"","OANN","Orbicella","annularis",NA,150,200,NA,"The Meadows"
"15317",15317,"2018",NA,NA,"Meadows",11.89,1,"","PAST","Porites","astreoides",NA,30,10,NA,"The Meadows"
"15318",15318,"2018",NA,NA,"Meadows",11.89,1,"","PAST","Porites","astreoides",NA,130,60,NA,"The Meadows"
"15319",15319,"2018",NA,NA,"Meadows",11.89,1,"","AAGA","Agaricia","agaricites",NA,30,20,NA,"The Meadows"
"15320",15320,"2018",NA,NA,"Meadows",11.89,1,"","OANN","Orbicella","annularis",NA,60,70,NA,"The Meadows"
"15321",15321,"2018",NA,NA,"Meadows",11.89,1,"","OANN","Orbicella","annularis",NA,30,40,NA,"The Meadows"
"15322",15322,"2018",NA,NA,"Meadows",11.89,1,"","PAST","Porites","astreoides",NA,10,5,NA,"The Meadows"
"15323",15323,"2018",NA,NA,"Meadows",11.89,1,"","PPOR","Porites","porites",NA,30,10,NA,"The Meadows"
"15324",15324,"2018",NA,NA,"Meadows",11.89,1,"","OANN","Orbicella","annularis",NA,70,70,NA,"The Meadows"
"15325",15325,"2018",NA,NA,"Meadows",11.89,2,"","OANN","Orbicella","annularis",NA,50,50,NA,"The Meadows"
"15326",15326,"2018",NA,NA,"Meadows",11.89,2,"","OFAV","Orbicella","faveolata",NA,100,120,NA,"The Meadows"
"15327",15327,"2018",NA,NA,"Meadows",11.89,2,"","EFAS","Eusmilia","fastigiata",NA,10,5,NA,"The Meadows"
"15328",15328,"2018",NA,NA,"Meadows",11.89,2,"","PAST","Porites","astreoides",NA,20,10,NA,"The Meadows"
"15329",15329,"2018",NA,NA,"Meadows",11.89,2,"","OANN","Orbicella","annularis",NA,70,80,NA,"The Meadows"
"15330",15330,"2018",NA,NA,"Meadows",11.89,2,"","AAGA","Agaricia","agaricites",NA,20,5,NA,"The Meadows"
"15331",15331,"2018",NA,NA,"Meadows",11.89,2,"","OANN","Orbicella","annularis",NA,50,40,NA,"The Meadows"
"15332",15332,"2018",NA,NA,"Meadows",11.89,2,"","AAGA","Agaricia","agaricites",NA,20,5,NA,"The Meadows"
"15333",15333,"2018",NA,NA,"Meadows",11.89,3,"","ACER","Acropora","cervicornis",NA,50,15,NA,"The Meadows"
"15334",15334,"2018",NA,NA,"Meadows",11.89,3,"","PPOR","Porites","porites",NA,50,20,NA,"The Meadows"
"15335",15335,"2018",NA,NA,"Meadows",11.89,3,"","AAGA","Agaricia","agaricites",NA,20,20,NA,"The Meadows"
"15336",15336,"2018",NA,NA,"Meadows",11.89,3,"","ACER","Acropora","cervicornis",NA,40,20,NA,"The Meadows"
"15337",15337,"2018",NA,NA,"Meadows",11.89,3,"","MCAV","Montastraea","cavernosa",NA,20,30,NA,"The Meadows"
"15338",15338,"2018",NA,NA,"Meadows",11.89,3,"","AAGA","Agaricia","agaricites",NA,20,10,NA,"The Meadows"
"15339",15339,"2018",NA,NA,"Meadows",11.89,3,"","AAGA","Agaricia","agaricites",NA,10,5,NA,"The Meadows"
"15340",15340,"2018",NA,NA,"Meadows",11.89,3,"","PAST","Porites","astreoides",NA,50,20,NA,"The Meadows"
"15341",15341,"2018",NA,NA,"Meadows",11.89,3,"","MCAV","Montastraea","cavernosa",NA,20,10,NA,"The Meadows"
"15342",15342,"2018",NA,NA,"Meadows",11.89,3,"","PAST","Porites","astreoides",NA,80,40,NA,"The Meadows"
"15343",15343,"2018",NA,NA,"Meadows",11.89,3,"","PPOR","Porites","porites",NA,20,10,NA,"The Meadows"
"15344",15344,"2018",NA,NA,"Meadows",11.89,3,"","OANN","Orbicella","annularis",NA,20,30,NA,"The Meadows"
"15345",15345,"2018",NA,NA,"Meadows",11.89,3,"","AAGA","Agaricia","agaricites",NA,30,5,NA,"The Meadows"
"15346",15346,"2018",NA,NA,"Meadows",11.89,3,"","AAGA","Agaricia","agaricites",NA,40,20,NA,"The Meadows"
"15347",15347,"2018",NA,NA,"Meadows",11.89,3,"","PAST","Porites","astreoides",NA,50,20,NA,"The Meadows"
"15348",15348,"2018",NA,NA,"Meadows",11.89,4,"","OANN","Orbicella","annularis",NA,80,60,NA,"The Meadows"
"15349",15349,"2018",NA,NA,"Meadows",11.89,4,"","OANN","Orbicella","annularis",NA,85,70,NA,"The Meadows"
"15350",15350,"2018",NA,NA,"Meadows",11.89,4,"","AAGA","Agaricia","agaricites",NA,20,20,NA,"The Meadows"
"15351",15351,"2018",NA,NA,"Meadows",11.89,4,"","PAST","Porites","astreoides",NA,40,30,NA,"The Meadows"
"15352",15352,"2018",NA,NA,"Meadows",11.89,4,"","PAST","Porites","astreoides",NA,35,20,NA,"The Meadows"
"15353",15353,"2018",NA,NA,"Meadows",11.89,4,"","MCAV","Montastraea","cavernosa",NA,30,35,NA,"The Meadows"
"15354",15354,"2018",NA,NA,"Meadows",11.89,4,"","AAGA","Agaricia","agaricites",NA,30,30,NA,"The Meadows"
"15355",15355,"2018",NA,NA,"Meadows",11.89,4,"","AAGA","Agaricia","agaricites",NA,25,30,NA,"The Meadows"
"15356",15356,"2018",NA,NA,"Meadows",11.89,4,"","PPOR","Porites","porites",NA,90,75,NA,"The Meadows"
"15357",15357,"2018",NA,NA,"Meadows",11.89,4,"","OANN","Orbicella","annularis",NA,105,90,NA,"The Meadows"
"15358",15358,"2018",NA,NA,"Meadows",11.89,4,"","OANN","Orbicella","annularis",NA,15,10,NA,"The Meadows"
"15359",15359,"2018",NA,NA,"Meadows",11.89,5,"","AAGA","Agaricia","agaricites",NA,65,100,NA,"The Meadows"
"15360",15360,"2018",NA,NA,"Meadows",11.89,5,"","OANN","Orbicella","annularis",NA,45,50,NA,"The Meadows"
"15361",15361,"2018",NA,NA,"Meadows",11.89,5,"","MCAV","Montastraea","cavernosa",NA,110,80,NA,"The Meadows"
"15362",15362,"2018",NA,NA,"Meadows",11.89,5,"","AAGA","Agaricia","agaricites",NA,20,20,NA,"The Meadows"
"15363",15363,"2018",NA,NA,"Meadows",11.89,5,"","PPOR","Porites","porites",NA,65,50,NA,"The Meadows"
"15364",15364,"2018",NA,NA,"Meadows",11.89,5,"","OANN","Orbicella","annularis",NA,20,30,NA,"The Meadows"
"15365",15365,"2018",NA,NA,"Meadows",11.89,5,"","OANN","Orbicella","annularis",NA,35,30,NA,"The Meadows"
"15366",15366,"2018",NA,NA,"Meadows",11.89,5,"","PPOR","Porites","porites",NA,40,20,NA,"The Meadows"
"15367",15367,"2018",NA,NA,"Meadows",11.89,5,"","AAGA","Agaricia","agaricites",NA,20,15,NA,"The Meadows"
"15368",15368,"2018",NA,NA,"Meadows",11.89,6,"","CNAT","Colpophyllia","natans",NA,55,45,NA,"The Meadows"
"15369",15369,"2018",NA,NA,"Meadows",11.89,6,"","OFAV","Orbicella","faveolata",NA,15,15,NA,"The Meadows"
"15370",15370,"2018",NA,NA,"Meadows",11.89,6,"","MCAV","Montastraea","cavernosa",NA,15,20,NA,"The Meadows"
"15371",15371,"2018",NA,NA,"Meadows",11.89,6,"","AAGA","Agaricia","agaricites",NA,20,10,NA,"The Meadows"
"15372",15372,"2018",NA,NA,"Meadows",11.89,6,"","OANN","Orbicella","annularis",NA,45,50,NA,"The Meadows"
"15373",15373,"2018",NA,NA,"Meadows",11.89,6,"","AAGA","Agaricia","agaricites",NA,40,50,NA,"The Meadows"
"15374",15374,"2018",NA,NA,"Meadows",11.89,6,"","SSID","Siderastrea","siderea",NA,20,25,NA,"The Meadows"
"15375",15375,"2018",NA,NA,"Meadows",11.89,6,"","AAGA","Agaricia","agaricites",NA,50,35,NA,"The Meadows"
"15376",15376,"2018",NA,NA,"Meadows",11.89,6,"","OFAV","Orbicella","faveolata",NA,20,25,NA,"The Meadows"
"15377",15377,"2018",NA,NA,"Meadows",11.89,6,"","OFAV","Orbicella","faveolata",NA,55,40,NA,"The Meadows"
"15378",15378,"2018",NA,NA,"Meadows",11.89,6,"","OFAV","Orbicella","faveolata",NA,25,20,NA,"The Meadows"
"15379",15379,"2018",NA,NA,"Meadows",11.89,7,"","OFAV","Orbicella","faveolata",NA,110,320,NA,"The Meadows"
"15380",15380,"2018",NA,NA,"Meadows",11.89,7,"","OANN","Orbicella","annularis",NA,265,270,NA,"The Meadows"
"15381",15381,"2018",NA,NA,"Meadows",11.89,7,"","OANN","Orbicella","annularis",NA,180,260,NA,"The Meadows"
"15382",15382,"2018",NA,NA,"Meadows",11.89,7,"","DLAB","Diploria","labyrinthiformis",NA,25,10,NA,"The Meadows"
"15383",15383,"2018",NA,NA,"Meadows",11.89,7,"","OFAV","Orbicella","faveolata",NA,95,170,NA,"The Meadows"
"15384",15384,"2018",NA,NA,"Meadows",11.89,7,"","PAST","Porites","astreoides",NA,10,15,NA,"The Meadows"
"15385",15385,"2018",NA,NA,"Meadows",11.89,7,"","OFRA","Orbicella","franksi",NA,30,20,NA,"The Meadows"
"15386",15386,"2018",NA,NA,"Meadows",11.89,7,"","OANN","Orbicella","annularis",NA,130,70,NA,"The Meadows"
"15387",15387,"2018",NA,NA,"Meadows",11.89,7,"","AAGA","Agaricia","agaricites",NA,70,20,NA,"The Meadows"
"15388",15388,"2018",NA,NA,"Meadows",11.89,7,"","MCAV","Montastraea","cavernosa",NA,20,40,NA,"The Meadows"
"15389",15389,"2018",NA,NA,"Meadows",11.89,8,"","PFUR","Porites","furcata",NA,25,10,NA,"The Meadows"
"15390",15390,"2018",NA,NA,"Meadows",11.89,8,"","MMEA","Meandrina","meandrites",NA,30,5,NA,"The Meadows"
"15391",15391,"2018",NA,NA,"Meadows",11.89,8,"","MALC","Millepora","alcicornis",NA,2,45,NA,"The Meadows"
"15392",15392,"2018",NA,NA,"Meadows",11.89,8,"","PAST","Porites","astreoides",NA,50,5,NA,"The Meadows"
"15393",15393,"2018",NA,NA,"Meadows",11.89,8,"","PFUR","Porites","furcata",NA,40,60,NA,"The Meadows"
"15394",15394,"2018",NA,NA,"Meadows",11.89,8,"","AAGA","Agaricia","agaricites",NA,45,35,NA,"The Meadows"
"15395",15395,"2018",NA,NA,"Meadows",11.89,8,"","PAST","Porites","astreoides",NA,20,5,NA,"The Meadows"
"15396",15396,"2018",NA,NA,"Meadows",11.89,8,"","OANN","Orbicella","annularis",NA,360,240,NA,"The Meadows"
"15397",15397,"2018",NA,NA,"Meadows",11.89,8,"","","",NA,NA,NA,NA,NA,"The Meadows"
"15398",15398,"2018",NA,NA,"Meadows",11.89,8,"","","",NA,NA,NA,NA,NA,"The Meadows"
"15399",15399,"2018",NA,NA,"Meadows",11.89,9,"","MMEA","Meandrina","meandrites",NA,215,15,NA,"The Meadows"
"15400",15400,"2018",NA,NA,"Meadows",11.89,9,"","OFAV","Orbicella","faveolata",NA,235,325,NA,"The Meadows"
"15401",15401,"2018",NA,NA,"Meadows",11.89,9,"","PAST","Porites","astreoides",NA,15,10,NA,"The Meadows"
"15402",15402,"2018",NA,NA,"Meadows",11.89,9,"","PAST","Porites","astreoides",NA,30,5,NA,"The Meadows"
"15403",15403,"2018",NA,NA,"Meadows",11.89,9,"","PAST","Porites","astreoides",NA,20,10,NA,"The Meadows"
"15404",15404,"2018",NA,NA,"Meadows",11.89,9,"","PAST","Porites","astreoides",NA,20,10,NA,"The Meadows"
"15405",15405,"2018",NA,NA,"Meadows",11.89,9,"","MCAV","Montastraea","cavernosa",NA,15,25,NA,"The Meadows"
"15406",15406,"2018",NA,NA,"Meadows",11.89,9,"","AAGA","Agaricia","agaricites",NA,120,30,NA,"The Meadows"
"15407",15407,"2018",NA,NA,"Meadows",11.89,9,"","OANN","Orbicella","annularis",NA,20,5,NA,"The Meadows"
"15408",15408,"2018",NA,NA,"Meadows",11.89,9,"","MLAM","Mycetophyllia","lamarckiana",NA,20,5,NA,"The Meadows"
"15409",15409,"2018",NA,NA,"Meadows",11.89,10,"","PSTR","Pseudodiploria","strigosa",NA,45,30,NA,"The Meadows"
"15410",15410,"2018",NA,NA,"Meadows",11.89,10,"","MMEA","Meandrina","meandrites",NA,30,5,NA,"The Meadows"
"15411",15411,"2018",NA,NA,"Meadows",11.89,10,"","PPOR","Porites","porites",NA,45,5,NA,"The Meadows"
"15412",15412,"2018",NA,NA,"Meadows",11.89,10,"","AAGA","Agaricia","agaricites",NA,50,25,NA,"The Meadows"
"15413",15413,"2018",NA,NA,"Meadows",11.89,10,"","MCAV","Montastraea","cavernosa",NA,110,220,NA,"The Meadows"
"15414",15414,"2018",NA,NA,"Meadows",11.89,10,"","OANN","Orbicella","annularis",NA,45,65,NA,"The Meadows"
"15415",15415,"2018",NA,NA,"Meadows",11.89,10,"","OFAV","Orbicella","faveolata",NA,280,190,NA,"The Meadows"
"15416",15416,"2018",NA,NA,"Meadows",11.89,10,"","PAST","Porites","astreoides",NA,25,5,NA,"The Meadows"
"15417",15417,"2018",NA,NA,"Meadows",11.89,10,"","PFUR","Porites","furcata",NA,40,5,NA,"The Meadows"
"15418",15418,"2018",NA,NA,"Meadows",11.89,10,"","","",NA,NA,NA,NA,NA,"The Meadows"
"15419",15419,"2018",NA,NA,"Jigsaw",11.89,1,"","SSID","Siderastrea","siderea",NA,50,20,NA,"Jigsaw Puzzle"
"15420",15420,"2018",NA,NA,"Jigsaw",11.89,1,"","MCAV","Montastraea","cavernosa",NA,10,10,NA,"Jigsaw Puzzle"
"15421",15421,"2018",NA,NA,"Jigsaw",11.89,1,"","SSID","Siderastrea","siderea",NA,10,10,NA,"Jigsaw Puzzle"
"15422",15422,"2018",NA,NA,"Jigsaw",11.89,1,"","OANN","Orbicella","annularis",NA,10,10,NA,"Jigsaw Puzzle"
"15423",15423,"2018",NA,NA,"Jigsaw",11.89,1,"","AAGA","Agaricia","agaricites",NA,30,5,NA,"Jigsaw Puzzle"
"15424",15424,"2018",NA,NA,"Jigsaw",11.89,1,"","PAST","Porites","astreoides",NA,15,5,NA,"Jigsaw Puzzle"
"15425",15425,"2018",NA,NA,"Jigsaw",11.89,1,"","SSID","Siderastrea","siderea",NA,30,20,NA,"Jigsaw Puzzle"
"15426",15426,"2018",NA,NA,"Jigsaw",11.89,1,"","OANN","Orbicella","annularis",NA,40,20,NA,"Jigsaw Puzzle"
"15427",15427,"2018",NA,NA,"Jigsaw",11.89,1,"","AAGA","Agaricia","agaricites",NA,30,30,NA,"Jigsaw Puzzle"
"15428",15428,"2018",NA,NA,"Jigsaw",11.89,2,"","OFAV","Orbicella","faveolata",NA,2,20,NA,"Jigsaw Puzzle"
"15429",15429,"2018",NA,NA,"Jigsaw",11.89,2,"","PAST","Porites","astreoides",NA,10,5,NA,"Jigsaw Puzzle"
"15430",15430,"2018",NA,NA,"Jigsaw",11.89,2,"","CNAT","Colpophyllia","natans",NA,60,70,NA,"Jigsaw Puzzle"
"15431",15431,"2018",NA,NA,"Jigsaw",11.89,2,"","OANN","Orbicella","annularis",NA,30,20,NA,"Jigsaw Puzzle"
"15432",15432,"2018",NA,NA,"Jigsaw",11.89,2,"","PAST","Porites","astreoides",NA,30,20,NA,"Jigsaw Puzzle"
"15433",15433,"2018",NA,NA,"Jigsaw",11.89,2,"","MCAV","Montastraea","cavernosa",NA,20,10,NA,"Jigsaw Puzzle"
"15434",15434,"2018",NA,NA,"Jigsaw",11.89,2,"","MCAV","Montastraea","cavernosa",NA,10,5,NA,"Jigsaw Puzzle"
"15435",15435,"2018",NA,NA,"Jigsaw",11.89,2,"","OFAV","Orbicella","faveolata",NA,50,90,NA,"Jigsaw Puzzle"
"15436",15436,"2018",NA,NA,"Jigsaw",11.89,2,"","PAST","Porites","astreoides",NA,20,20,NA,"Jigsaw Puzzle"
"15437",15437,"2018",NA,NA,"Jigsaw",11.89,2,"","PPOR","Porites","porites",NA,20,10,NA,"Jigsaw Puzzle"
"15438",15438,"2018",NA,NA,"Jigsaw",11.89,2,"","AAGA","Agaricia","agaricites",NA,40,30,NA,"Jigsaw Puzzle"
"15439",15439,"2018",NA,NA,"Jigsaw",11.89,2,"","OANN","Orbicella","annularis",NA,20,30,NA,"Jigsaw Puzzle"
"15440",15440,"2018",NA,NA,"Jigsaw",11.89,2,"","OFAV","Orbicella","faveolata",NA,40,20,NA,"Jigsaw Puzzle"
"15441",15441,"2018",NA,NA,"Jigsaw",11.89,2,"","PAST","Porites","astreoides",NA,20,100,NA,"Jigsaw Puzzle"
"15442",15442,"2018",NA,NA,"Jigsaw",11.89,2,"","OANN","Orbicella","annularis",NA,60,120,NA,"Jigsaw Puzzle"
"15443",15443,"2018",NA,NA,"Jigsaw",11.89,3,"","OANN","Orbicella","annularis",NA,130,120,NA,"Jigsaw Puzzle"
"15444",15444,"2018",NA,NA,"Jigsaw",11.89,3,"","OFAV","Orbicella","faveolata",NA,20,5,NA,"Jigsaw Puzzle"
"15445",15445,"2018",NA,NA,"Jigsaw",11.89,3,"","OANN","Orbicella","annularis",NA,60,80,NA,"Jigsaw Puzzle"
"15446",15446,"2018",NA,NA,"Jigsaw",11.89,3,"","PAST","Porites","astreoides",NA,20,50,NA,"Jigsaw Puzzle"
"15447",15447,"2018",NA,NA,"Jigsaw",11.89,3,"","AAGA","Agaricia","agaricites",NA,20,5,NA,"Jigsaw Puzzle"
"15448",15448,"2018",NA,NA,"Jigsaw",11.89,3,"","SSID","Siderastrea","siderea",NA,30,10,NA,"Jigsaw Puzzle"
"15449",15449,"2018",NA,NA,"Jigsaw",11.89,3,"","PAST","Porites","astreoides",NA,20,20,NA,"Jigsaw Puzzle"
"15450",15450,"2018",NA,NA,"Jigsaw",11.89,3,"","AGAR","Agaricia",NA,NA,30,30,NA,"Jigsaw Puzzle"
"15451",15451,"2018",NA,NA,"Jigsaw",11.89,3,"","OANN","Orbicella","annularis",NA,60,80,NA,"Jigsaw Puzzle"
"15452",15452,"2018",NA,NA,"Jigsaw",11.89,3,"","SSID","Siderastrea","siderea",NA,50,20,NA,"Jigsaw Puzzle"
"15453",15453,"2018",NA,NA,"Jigsaw",11.89,3,"","SSID","Siderastrea","siderea",NA,20,10,NA,"Jigsaw Puzzle"
"15454",15454,"2018",NA,NA,"Jigsaw",11.89,3,"","AAGA","Agaricia","agaricites",NA,30,40,NA,"Jigsaw Puzzle"
"15455",15455,"2018",NA,NA,"Jigsaw",11.89,3,"","AAGA","Agaricia","agaricites",NA,20,NA,NA,"Jigsaw Puzzle"
"15456",15456,"2018",NA,NA,"Jigsaw",11.89,3,"","OANN","Orbicella","annularis",NA,30,60,NA,"Jigsaw Puzzle"
"15457",15457,"2018",NA,NA,"Jigsaw",11.89,3,"","MCAV","Montastraea","cavernosa",NA,40,50,NA,"Jigsaw Puzzle"
"15458",15458,"2018",NA,NA,"Jigsaw",11.89,4,"","AAGA","Agaricia","agaricites",NA,25,40,NA,"Jigsaw Puzzle"
"15459",15459,"2018",NA,NA,"Jigsaw",11.89,4,"","MCAV","Montastraea","cavernosa",NA,35,40,NA,"Jigsaw Puzzle"
"15460",15460,"2018",NA,NA,"Jigsaw",11.89,4,"","PPOR","Porites","porites",NA,25,25,NA,"Jigsaw Puzzle"
"15461",15461,"2018",NA,NA,"Jigsaw",11.89,4,"","AAGA","Agaricia","agaricites",NA,10,20,NA,"Jigsaw Puzzle"
"15462",15462,"2018",NA,NA,"Jigsaw",11.89,4,"","MCAV","Montastraea","cavernosa",NA,30,35,NA,"Jigsaw Puzzle"
"15463",15463,"2018",NA,NA,"Jigsaw",11.89,4,"","OFAV","Orbicella","faveolata",NA,35,25,NA,"Jigsaw Puzzle"
"15464",15464,"2018",NA,NA,"Jigsaw",11.89,4,"","AAGA","Agaricia","agaricites",NA,35,30,NA,"Jigsaw Puzzle"
"15465",15465,"2018",NA,NA,"Jigsaw",11.89,4,"","AAGA","Agaricia","agaricites",NA,30,20,NA,"Jigsaw Puzzle"
"15466",15466,"2018",NA,NA,"Jigsaw",11.89,4,"","OFAV","Orbicella","faveolata",NA,20,25,NA,"Jigsaw Puzzle"
"15467",15467,"2018",NA,NA,"Jigsaw",11.89,4,"","OFAV","Orbicella","faveolata",NA,30,35,NA,"Jigsaw Puzzle"
"15468",15468,"2018",NA,NA,"Jigsaw",11.89,4,"","PFUR","Porites","furcata",NA,50,20,NA,"Jigsaw Puzzle"
"15469",15469,"2018",NA,NA,"Jigsaw",11.89,4,"","OFAV","Orbicella","faveolata",NA,15,15,NA,"Jigsaw Puzzle"
"15470",15470,"2018",NA,NA,"Jigsaw",11.89,4,"","","",NA,NA,NA,NA,NA,"Jigsaw Puzzle"
"15471",15471,"2018",NA,NA,"Jigsaw",11.89,5,"","AAGA","Agaricia","agaricites",NA,15,20,NA,"Jigsaw Puzzle"
"15472",15472,"2018",NA,NA,"Jigsaw",11.89,5,"","OFAV","Orbicella","faveolata",NA,35,20,NA,"Jigsaw Puzzle"
"15473",15473,"2018",NA,NA,"Jigsaw",11.89,5,"","AAGA","Agaricia","agaricites",NA,40,30,NA,"Jigsaw Puzzle"
"15474",15474,"2018",NA,NA,"Jigsaw",11.89,5,"","AAGA","Agaricia","agaricites",NA,40,30,NA,"Jigsaw Puzzle"
"15475",15475,"2018",NA,NA,"Jigsaw",11.89,5,"","AAGA","Agaricia","agaricites",NA,20,25,NA,"Jigsaw Puzzle"
"15476",15476,"2018",NA,NA,"Jigsaw",11.89,5,"","AAGA","Agaricia","agaricites",NA,25,30,NA,"Jigsaw Puzzle"
"15477",15477,"2018",NA,NA,"Jigsaw",11.89,5,"","AAGA","Agaricia","agaricites",NA,60,40,NA,"Jigsaw Puzzle"
"15478",15478,"2018",NA,NA,"Jigsaw",11.89,5,"","MALC","Millepora","alcicornis",NA,20,5,NA,"Jigsaw Puzzle"
"15479",15479,"2018",NA,NA,"Jigsaw",11.89,6,"","OFAV","Orbicella","faveolata",NA,50,35,NA,"Jigsaw Puzzle"
"15480",15480,"2018",NA,NA,"Jigsaw",11.89,6,"","AAGA","Agaricia","agaricites",NA,20,25,NA,"Jigsaw Puzzle"
"15481",15481,"2018",NA,NA,"Jigsaw",11.89,6,"","AAGA","Agaricia","agaricites",NA,15,10,NA,"Jigsaw Puzzle"
