date,year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density
19845,2022,September,4,Snapshot,Outside,ADC,1,,10,10,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,138.0384265,0.166666667
19848,2022,September,4,Snapshot,Outside,ADC,2,,10,4,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,144.9692355,0.066666667
19871,2022,September,4,Snapshot,Outside,ADC,2,,5,2,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,5.011744349,0.033333333
19862,2022,September,4,Snapshot,Outside,ADC,2,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
19849,2022,September,4,Snapshot,Outside,ADC,2,,30,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,423.2952563,0.016666667
19850,2022,September,4,Snapshot,Outside,ADC,2,,5,11,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,24.92931927,0.183333333
19851,2022,September,4,Snapshot,Outside,ADC,2,,10,6,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,111.840776,0.1
19852,2022,September,4,Snapshot,Outside,ADC,2,,30,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1577.679529,0.05
19853,2022,September,4,Snapshot,Outside,ADC,2,,5,10,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,18.61835794,0.166666667
19854,2022,September,4,Snapshot,Outside,ADC,2,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
19855,2022,September,4,Snapshot,Outside,ADC,2,,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667
19856,2022,September,4,Snapshot,Outside,ADC,2,,5,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,8.610660986,0.05
19857,2022,September,4,Snapshot,Outside,ADC,2,,10,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,43.74849516,0.033333333
19858,2022,September,4,Snapshot,Outside,ADC,2,,40,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2540.966232,0.033333333
19859,2022,September,4,Snapshot,Outside,ADC,2,,5,12,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,24.47528435,0.2
19860,2022,September,4,Snapshot,Outside,ADC,2,,10,10,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,165.4463106,0.166666667
19861,2022,September,4,Snapshot,Outside,ADC,2,,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333
19864,2022,September,4,Snapshot,Outside,ADC,2,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
19865,2022,September,4,Snapshot,Outside,ADC,2,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
19866,2022,September,4,Snapshot,Outside,ADC,2,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
19867,2022,September,4,Snapshot,Outside,ADC,2,,30,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,2951.975189,0.066666667
19868,2022,September,4,Snapshot,Outside,ADC,2,,5,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,2.734929501,0.016666667
19869,2022,September,4,Snapshot,Outside,ADC,2,,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667
19863,2022,September,4,Snapshot,Outside,ADC,2,,30,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,565.8086886,0.016666667
19870,2022,September,4,Snapshot,Outside,ADC,2,,10,7,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,96.62689852,0.116666667
19893,2022,September,4,Snapshot,Outside,ADC,3,,20,1,Holacanthus_tricolor,Angelfish,Omnivore,0.0331,2.95,227.9641114,0.016666667
19872,2022,September,4,Snapshot,Outside,ADC,3,,10,2,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,57.6373118,0.033333333
19873,2022,September,4,Snapshot,Outside,ADC,3,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
19892,2022,September,4,Snapshot,Outside,ADC,3,,10,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,19.49879175,0.016666667
19885,2022,September,4,Snapshot,Outside,ADC,3,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
19894,2022,September,4,Snapshot,Outside,ADC,3,,80,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,9393.030904,0.016666667
19895,2022,September,4,Snapshot,Outside,ADC,3,,60,1,Mycteroperca_tigris,Grouper,Carnivore,0.0135,3.12,4766.127649,0.016666667
19874,2022,September,4,Snapshot,Outside,ADC,3,,5,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,11.33150876,0.083333333
19875,2022,September,4,Snapshot,Outside,ADC,3,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
19876,2022,September,4,Snapshot,Outside,ADC,3,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
19877,2022,September,4,Snapshot,Outside,ADC,3,,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667
19878,2022,September,4,Snapshot,Outside,ADC,3,,5,6,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,11.17101476,0.1
19879,2022,September,4,Snapshot,Outside,ADC,3,,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667
19880,2022,September,4,Snapshot,Outside,ADC,3,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
19881,2022,September,4,Snapshot,Outside,ADC,3,,5,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,6.118821088,0.05
19882,2022,September,4,Snapshot,Outside,ADC,3,,10,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,49.63389318,0.05
19883,2022,September,4,Snapshot,Outside,ADC,3,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
19884,2022,September,4,Snapshot,Outside,ADC,3,,30,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,913.2575513,0.033333333
19887,2022,September,4,Snapshot,Outside,ADC,3,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
19888,2022,September,4,Snapshot,Outside,ADC,3,,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667
19889,2022,September,4,Snapshot,Outside,ADC,3,,20,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,304.7544855,0.033333333
19886,2022,September,4,Snapshot,Outside,ADC,3,,30,3,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,1697.426066,0.05
19890,2022,September,4,Snapshot,Outside,ADC,3,,10,8,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,110.4307412,0.133333333
19891,2022,September,4,Snapshot,Outside,ADC,3,,20,4,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,486.7367946,0.066666667
20493,2022,September,4,snapshot,Outside,JLR,1,,5,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,2.505872175,0.016666667
20494,2022,September,4,snapshot,Outside,JLR,1,,10,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,19.49879175,0.016666667
20480,2022,September,4,snapshot,Outside,JLR,1,,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667
20492,2022,September,4,snapshot,Outside,JLR,1,,5,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,3.886936051,0.033333333
20481,2022,September,4,snapshot,Outside,JLR,1,,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667
20482,2022,September,4,snapshot,Outside,JLR,1,,10,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,15.84777052,0.016666667
20483,2022,September,4,snapshot,Outside,JLR,1,,5,4,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,7.447343176,0.066666667
20484,2022,September,4,snapshot,Outside,JLR,1,,10,5,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,82.63344636,0.083333333
20485,2022,September,4,snapshot,Outside,JLR,1,,20,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,440.1002374,0.05
20486,2022,September,4,snapshot,Outside,JLR,1,,5,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,2.039607029,0.016666667
20488,2022,September,4,snapshot,Outside,JLR,1,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
20489,2022,September,4,snapshot,Outside,JLR,1,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20490,2022,September,4,snapshot,Outside,JLR,1,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
20491,2022,September,4,snapshot,Outside,JLR,1,,10,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,40.82847126,0.033333333
20487,2022,September,4,snapshot,Outside,JLR,1,,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333
20495,2022,September,4,snapshot,Outside,JLR,1,,30,1,Balistes_vetula,Triggerfish,Carnivore,0.0398,2.88,714.4836347,0.016666667
20496,2022,September,4,snapshot,Outside,JLR,2,,5,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,7.94255383,0.033333333
20511,2022,September,4,snapshot,Outside,JLR,2,,5,2,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,5.011744349,0.033333333
20504,2022,September,4,snapshot,Outside,JLR,2,,5,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,1.641305401,0.016666667
20505,2022,September,4,snapshot,Outside,JLR,2,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20510,2022,September,4,snapshot,Outside,JLR,2,,10,5,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,77.20174046,0.083333333
20497,2022,September,4,snapshot,Outside,JLR,2,,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667
20498,2022,September,4,snapshot,Outside,JLR,2,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
20499,2022,September,4,snapshot,Outside,JLR,2,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20500,2022,September,4,snapshot,Outside,JLR,2,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20501,2022,September,4,snapshot,Outside,JLR,2,,20,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,333.4118308,0.033333333
20502,2022,September,4,snapshot,Outside,JLR,2,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
20503,2022,September,4,snapshot,Outside,JLR,2,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20506,2022,September,4,snapshot,Outside,JLR,2,,10,5,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,144.382652,0.083333333
20507,2022,September,4,snapshot,Outside,JLR,2,,5,1,Canthidermis_sufflamen,Triggerfish,Carnivore,0.0427,2.84,4.125747901,0.016666667
20508,2022,September,4,snapshot,Outside,JLR,2,,10,3,Canthidermis_sufflamen,Triggerfish,Carnivore,0.0427,2.84,88.62354737,0.05
20509,2022,September,4,snapshot,Outside,JLR,2,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20529,2022,September,4,snapshot,Outside,JLR,3,,30,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,412.6259034,0.016666667
20520,2022,September,4,snapshot,Outside,JLR,3,,40,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,1050.874769,0.016666667
20528,2022,September,4,snapshot,Outside,JLR,3,,40,1,Mycteroperca_tigris,Grouper,Carnivore,0.0135,3.12,1345.119725,0.016666667
20526,2022,September,4,snapshot,Outside,JLR,3,,5,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,3.886936051,0.033333333
20527,2022,September,4,snapshot,Outside,JLR,3,,10,4,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,61.76139236,0.066666667
20512,2022,September,4,snapshot,Outside,JLR,3,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20513,2022,September,4,snapshot,Outside,JLR,3,,10,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,15.84777052,0.016666667
20514,2022,September,4,snapshot,Outside,JLR,3,,20,2,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,258.8922539,0.033333333
20515,2022,September,4,snapshot,Outside,JLR,3,,10,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,49.58006782,0.05
20516,2022,September,4,snapshot,Outside,JLR,3,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20517,2022,September,4,snapshot,Outside,JLR,3,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20518,2022,September,4,snapshot,Outside,JLR,3,,5,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,2.039607029,0.016666667
20519,2022,September,4,snapshot,Outside,JLR,3,,10,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,49.63389318,0.05
20521,2022,September,4,snapshot,Outside,JLR,3,,30,2,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,982.8,0.033333333
20523,2022,September,4,snapshot,Outside,JLR,3,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
20524,2022,September,4,snapshot,Outside,JLR,3,,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333
20525,2022,September,4,snapshot,Outside,JLR,3,,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667
20522,2022,September,4,snapshot,Outside,JLR,3,,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333
20829,2022,September,4,Snapshot,Outside,VEM,1,,10,1,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,28.8186559,0.016666667
20830,2022,September,4,Snapshot,Outside,VEM,1,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20853,2022,September,4,Snapshot,Outside,VEM,1,,40,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,986.5539963,0.016666667
20854,2022,September,4,Snapshot,Outside,VEM,1,,10,4,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,77.99516698,0.066666667
20855,2022,September,4,Snapshot,Outside,VEM,1,,10,2,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,47.97943007,0.033333333
20831,2022,September,4,Snapshot,Outside,VEM,1,,30,1,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,503.9183208,0.016666667
20832,2022,September,4,Snapshot,Outside,VEM,1,,20,3,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,433.2253747,0.05
20856,2022,September,4,Snapshot,Outside,VEM,1,,20,2,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,283.8629936,0.033333333
20857,2022,September,4,Snapshot,Outside,VEM,1,,30,1,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,471.3124474,0.016666667
20833,2022,September,4,Snapshot,Outside,VEM,1,,5,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.532603504,0.033333333
20834,2022,September,4,Snapshot,Outside,VEM,1,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
20835,2022,September,4,Snapshot,Outside,VEM,1,,5,4,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,7.760814062,0.066666667
20836,2022,September,4,Snapshot,Outside,VEM,1,,30,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,442.2273269,0.016666667
20837,2022,September,4,Snapshot,Outside,VEM,1,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
20838,2022,September,4,Snapshot,Outside,VEM,1,,5,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,11.48088131,0.066666667
20839,2022,September,4,Snapshot,Outside,VEM,1,,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667
20840,2022,September,4,Snapshot,Outside,VEM,1,,30,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1093.776014,0.033333333
20841,2022,September,4,Snapshot,Outside,VEM,1,,5,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,8.158428117,0.066666667
20842,2022,September,4,Snapshot,Outside,VEM,1,,20,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,145.6,0.016666667
20843,2022,September,4,Snapshot,Outside,VEM,1,,40,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,1164.8,0.016666667
20844,2022,September,4,Snapshot,Outside,VEM,1,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20846,2022,September,4,Snapshot,Outside,VEM,1,,5,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,11.21057214,0.05
20847,2022,September,4,Snapshot,Outside,VEM,1,,10,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,115.5061216,0.066666667
20848,2022,September,4,Snapshot,Outside,VEM,1,,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333
20845,2022,September,4,Snapshot,Outside,VEM,1,,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667
20849,2022,September,4,Snapshot,Outside,VEM,1,,5,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,2.360128783,0.016666667
20850,2022,September,4,Snapshot,Outside,VEM,1,,10,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,19.95758961,0.016666667
20851,2022,September,4,Snapshot,Outside,VEM,1,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20852,2022,September,4,Snapshot,Outside,VEM,1,,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667
20858,2022,September,4,Snapshot,Outside,VEM,2,,5,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,3.971276915,0.016666667
20859,2022,September,4,Snapshot,Outside,VEM,2,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20877,2022,September,4,Snapshot,Outside,VEM,2,,20,2,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,241.5627521,0.033333333
20860,2022,September,4,Snapshot,Outside,VEM,2,,20,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,125.9303867,0.016666667
20861,2022,September,4,Snapshot,Outside,VEM,2,,30,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,423.2952563,0.016666667
20862,2022,September,4,Snapshot,Outside,VEM,2,,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667
20879,2022,September,4,Snapshot,Outside,VEM,2,,30,1,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,471.3124474,0.016666667
20863,2022,September,4,Snapshot,Outside,VEM,2,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
20864,2022,September,4,Snapshot,Outside,VEM,2,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20865,2022,September,4,Snapshot,Outside,VEM,2,,10,7,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,110.9343937,0.116666667
20866,2022,September,4,Snapshot,Outside,VEM,2,,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667
20867,2022,September,4,Snapshot,Outside,VEM,2,,30,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,442.2273269,0.016666667
20868,2022,September,4,Snapshot,Outside,VEM,2,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20869,2022,September,4,Snapshot,Outside,VEM,2,,10,2,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,32.48027562,0.033333333
20870,2022,September,4,Snapshot,Outside,VEM,2,,20,5,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,833.529577,0.083333333
20871,2022,September,4,Snapshot,Outside,VEM,2,,10,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,33.08926212,0.033333333
20872,2022,September,4,Snapshot,Outside,VEM,2,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20878,2022,September,4,Snapshot,Outside,VEM,2,,30,1,Diodon_hystrix,Porcupinefish,Carnivore,0.0871,2.76,1039.615673,0.016666667
20873,2022,September,4,Snapshot,Outside,VEM,2,,20,10,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,1456,0.166666667
20875,2022,September,4,Snapshot,Outside,VEM,2,,10,10,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,288.765304,0.166666667
20874,2022,September,4,Snapshot,Outside,VEM,2,,10,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,22.38376426,0.016666667
20876,2022,September,4,Snapshot,Outside,VEM,2,,5,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,3.131812905,0.033333333
20898,2022,September,4,Snapshot,Outside,VEM,3,,40,1,Pomacanthus_paru,Angelfish,Omnivore,0.049,2.96,2705.787302,0.016666667
20896,2022,September,4,Snapshot,Outside,VEM,3,,5,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,2.505872175,0.016666667
20897,2022,September,4,Snapshot,Outside,VEM,3,,10,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,19.49879175,0.016666667
20880,2022,September,4,Snapshot,Outside,VEM,3,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
20894,2022,September,4,Snapshot,Outside,VEM,3,,10,3,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,46.32104427,0.05
20895,2022,September,4,Snapshot,Outside,VEM,3,,20,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,122.6695505,0.016666667
20881,2022,September,4,Snapshot,Outside,VEM,3,,5,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.532603504,0.033333333
20882,2022,September,4,Snapshot,Outside,VEM,3,,10,7,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,130.4809053,0.116666667
20883,2022,September,4,Snapshot,Outside,VEM,3,,10,2,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,32.48027562,0.033333333
20884,2022,September,4,Snapshot,Outside,VEM,3,,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667
20885,2022,September,4,Snapshot,Outside,VEM,3,,5,5,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,14.35110164,0.083333333
20886,2022,September,4,Snapshot,Outside,VEM,3,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20887,2022,September,4,Snapshot,Outside,VEM,3,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20888,2022,September,4,Snapshot,Outside,VEM,3,,5,2,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,3.164437621,0.033333333
20889,2022,September,4,Snapshot,Outside,VEM,3,,5,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,14.94742952,0.066666667
20890,2022,September,4,Snapshot,Outside,VEM,3,,10,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,115.5061216,0.066666667
20891,2022,September,4,Snapshot,Outside,VEM,3,,10,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,61.2427069,0.05
20892,2022,September,4,Snapshot,Outside,VEM,3,,5,4,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,6.263625809,0.066666667
20893,2022,September,4,Snapshot,Outside,VEM,3,,10,5,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,69.01921323,0.083333333
19645,2022,September,3,Westpoint,Inside,ADC,1,,20,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,661.5025752,0.033333333
19662,2022,September,3,Westpoint,Inside,ADC,1,,20,2,Chaetodon_sedentarius,Butterflyfish,Corallivore,0.02344,3.02,398.197189,0.033333333
19663,2022,September,3,Westpoint,Inside,ADC,1,,20,1,Cantherhines_macrocerus,Filefish,Carnivore,0.0288,2.94,192.4955415,0.016666667
19664,2022,September,3,Westpoint,Inside,ADC,1,,80,1,Mycteroperca_bonaci,Grouper,Carnivore,0.0095,3.14,8983.098555,0.016666667
19646,2022,September,3,Westpoint,Inside,ADC,1,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
19647,2022,September,3,Westpoint,Inside,ADC,1,,20,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,766.566988,0.083333333
19648,2022,September,3,Westpoint,Inside,ADC,1,,30,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2103.572705,0.066666667
19649,2022,September,3,Westpoint,Inside,ADC,1,,5,6,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,11.17101476,0.1
19650,2022,September,3,Westpoint,Inside,ADC,1,,10,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,49.58006782,0.05
19651,2022,September,3,Westpoint,Inside,ADC,1,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
19652,2022,September,3,Westpoint,Inside,ADC,1,,30,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1052.319964,0.033333333
19653,2022,September,3,Westpoint,Inside,ADC,1,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
19654,2022,September,3,Westpoint,Inside,ADC,1,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
19655,2022,September,3,Westpoint,Inside,ADC,1,,5,6,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,9.493312864,0.1
19656,2022,September,3,Westpoint,Inside,ADC,1,,5,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,11.21057214,0.05
