"","X","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density","Site_Name"
"10438",10438,"","2009",NA,NA,"Pauls Anchors","Inside ",NA,7,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Paul's Anchor"
"10439",10439,"","2009",NA,NA,"Pauls Anchors","Inside ",NA,8,"Yellowtail parrotfish",10,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,18.63889,0.033333333,"Paul's Anchor"
"10440",10440,"","2009",NA,NA,"Pauls Anchors","Inside ",NA,8,"Yellowtail parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"Paul's Anchor"
"10441",10441,"","2009",NA,NA,"Pauls Anchors","Inside ",NA,8,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Paul's Anchor"
"10442",10442,"","2009",NA,NA,"Pauls Anchors","Inside ",NA,10,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Paul's Anchor"
"10443",10443,"","2009",NA,NA,"Sailfin","Outside",NA,1,"Yellowtail parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"Sailfin Reef"
"10444",10444,"","2009",NA,NA,"Sailfin","Outside",NA,2,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Sailfin Reef"
"10445",10445,"","2009",NA,NA,"Sailfin","Outside",NA,4,"Yellowtail parrotfish",30,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1028.85977,0.066666667,"Sailfin Reef"
"10446",10446,"","2009",NA,NA,"Sailfin","Outside",NA,4,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Sailfin Reef"
"10447",10447,"","2009",NA,NA,"Sailfin","Outside",NA,6,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Sailfin Reef"
"10448",10448,"","2009",NA,NA,"Sailfin","Outside",NA,7,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Sailfin Reef"
"10449",10449,"","2009",NA,NA,"Sailfin","Outside",NA,7,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Sailfin Reef"
"10450",10450,"","2009",NA,NA,"Sailfin","Outside",NA,8,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Sailfin Reef"
"10451",10451,"","2009",NA,NA,"Sailfin","Outside",NA,10,"Yellowtail parrotfish",30,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1028.85977,0.066666667,"Sailfin Reef"
"10452",10452,"","2009",NA,NA,"Snapshot","Outside",NA,1,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Snap Shot"
"10453",10453,"","2009",NA,NA,"Snapshot","Outside",NA,2,"Yellowtail parrotfish",10,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,18.63889,0.033333333,"Snap Shot"
"10454",10454,"","2009",NA,NA,"Snapshot","Outside",NA,2,"Yellowtail parrotfish",40,3,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,3679.27654,0.1,"Snap Shot"
"10455",10455,"","2009",NA,NA,"Snapshot","Outside",NA,3,"Yellowtail parrotfish",10,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,18.63889,0.033333333,"Snap Shot"
"10456",10456,"","2009",NA,NA,"Snapshot","Outside",NA,3,"Yellowtail parrotfish",30,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1028.85977,0.066666667,"Snap Shot"
"10457",10457,"","2009",NA,NA,"Snapshot","Outside",NA,3,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Snap Shot"
"10458",10458,"","2009",NA,NA,"Snapshot","Outside",NA,4,"Yellowtail parrotfish",20,3,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,453.57786,0.1,"Snap Shot"
"10459",10459,"","2009",NA,NA,"Snapshot","Outside",NA,4,"Yellowtail parrotfish",30,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1028.85977,0.066666667,"Snap Shot"
"10460",10460,"","2009",NA,NA,"Snapshot","Outside",NA,5,"Yellowtail parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"Snap Shot"
"10461",10461,"","2009",NA,NA,"Snapshot","Outside",NA,5,"Yellowtail parrotfish",30,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1028.85977,0.066666667,"Snap Shot"
"10462",10462,"","2009",NA,NA,"Snapshot","Outside",NA,5,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Snap Shot"
"10463",10463,"","2009",NA,NA,"Snapshot","Outside",NA,6,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Snap Shot"
"10464",10464,"","2009",NA,NA,"Snapshot","Outside",NA,7,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Snap Shot"
"10465",10465,"","2009",NA,NA,"Snapshot","Outside",NA,7,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Snap Shot"
"10466",10466,"","2009",NA,NA,"Snapshot","Outside",NA,8,"Yellowtail parrotfish",30,3,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1543.28966,0.1,"Snap Shot"
"10467",10467,"","2009",NA,NA,"Snapshot","Outside",NA,8,"Yellowtail parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Snap Shot"
"10468",10468,"","2009",NA,NA,"Snapshot","Outside",NA,9,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Snap Shot"
"10469",10469,"","2009",NA,NA,"Snapshot","Outside",NA,9,"Yellowtail parrotfish",40,3,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,3679.27654,0.1,"Snap Shot"
"10470",10470,"","2009",NA,NA,"West Point","Outside",NA,2,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"West Point"
"10471",10471,"","2009",NA,NA,"West Point","Outside",NA,9,"Yellowtail parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"West Point"
"10472",10472,"","2009",NA,NA,"West Point","Outside",NA,9,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"West Point"
"10473",10473,"","2009",NA,NA,"West Point","Outside",NA,9,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"West Point"
"10474",10474,"6/2/12","2012",NA,NA,"Coral City","Outside",NA,7,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Coral City"
"10475",10475,"6/2/12","2012",NA,NA,"Grundy's Gardens","Inside ",NA,10,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10476",10476,"5/28/12","2012",NA,NA,"ICON","Inside ",NA,6,"Yellowtail parrotfish",20,4,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,604.77047,0.133333333,"Icon"
"10477",10477,"","2012",NA,NA,"Meadows","Inside ",NA,6,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"The Meadows"
"10478",10478,"5/30/12","2012",NA,NA,"Mixing Bowl","Inside ",NA,6,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Sailfin Miniwall"
"10479",10479,"","2012",NA,NA,"Sailfin","Outside",NA,1,"Yellowtail parrotfish",10,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,18.63889,0.033333333,"Sailfin Reef"
"10480",10480,"","2012",NA,NA,"Sailfin","Outside",NA,2,"Yellowtail parrotfish",10,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,18.63889,0.033333333,"Sailfin Reef"
"10481",10481,"","2012",NA,NA,"Sailfin","Outside",NA,2,"Yellowtail parrotfish",20,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,302.38524,0.066666667,"Sailfin Reef"
"10482",10482,"5/29/12","2012",NA,NA,"Snapshot","Outside",NA,1,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Snap Shot"
"10483",10483,"5/29/12","2012",NA,NA,"Snapshot","Outside",NA,8,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Snap Shot"
"10484",10484,"6/12/13","2013",NA,NA,"Grundy's Gardens","Inside ",NA,2,"Yellowtail parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"Grundy's Gardens"
"10485",10485,"6/12/13","2013",NA,NA,"Grundy's Gardens","Inside ",NA,4,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10486",10486,"6/12/13","2013",NA,NA,"Grundy's Gardens","Inside ",NA,4,"Yellowtail parrotfish",50,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2406.07641,0.033333333,"Grundy's Gardens"
"10487",10487,"6/10/14","2014",NA,NA,"Coral City","Outside",NA,1,"Yellowtail parrotfish",40,5,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,6132.12756,0.166666667,"Coral City"
"10488",10488,"6/13/14","2014",NA,NA,"Jigsaw","Outside",NA,4,"Yellowtail parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Jigsaw Puzzle"
"10489",10489,"6/11/14","2014",NA,NA,"Sailfin","Outside",NA,2,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Sailfin Reef"
"10490",10490,"6/11/14","2014",NA,NA,"Snapshot","Outside",NA,2,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Snap Shot"
"10491",10491,"6/11/14","2014",NA,NA,"Snapshot","Outside",NA,3,"Yellowtail parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Snap Shot"
"10492",10492,"7/9/15","2015",NA,NA,"Grundy's Gardens","Inside ",NA,4,"Yellowtail Parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Grundy's Gardens"
"10493",10493,"7/9/15","2015",NA,NA,"Grundy's Gardens","Inside ",NA,5,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10494",10494,"7/9/15","2015",NA,NA,"Grundy's Gardens","Inside ",NA,10,"Yellowtail Parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Grundy's Gardens"
"10495",10495,"7/9/15","2015",NA,NA,"Grundy's Gardens","Inside ",NA,10,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10496",10496,"7/20/17","2017",NA,NA,"Coral City","Outside",NA,1,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Coral City"
"10497",10497,"7/20/17","2017",NA,NA,"Coral City","Outside",NA,10,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Coral City"
"10498",10498,"7/19/17","2017",NA,NA,"Grundy's Gardens","Inside ",NA,2,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10499",10499,"7/18/17","2017",NA,NA,"Jigsaw","Outside",NA,8,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Jigsaw Puzzle"
"10500",10500,"7/12/17","2017",NA,NA,"Snapshot","Outside",NA,3,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Snap Shot"
"10501",10501,"7/12/17","2017",NA,NA,"Snapshot","Outside",NA,4,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Snap Shot"
"10502",10502,"","2018",NA,NA,"Lucas Ledge","Outside",NA,8,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Luca's Ledges"
"10503",10503,"","2018",NA,NA,"Lucas Ledge","Outside",NA,9,"Yellowtail Parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Luca's Ledges"
"10504",10504,"","2018",NA,NA,"Lucas Ledge","Outside",NA,11,"Yellowtail Parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"Luca's Ledges"
"10505",10505,"","2018",NA,NA,"Coral City","Outside",NA,3,"Yellowtail Parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Coral City"
"10506",10506,"","2018",NA,NA,"Coral City","Outside",NA,7,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Coral City"
"10507",10507,"","2018",NA,NA,"West Point","Outside",NA,5,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"West Point"
"10508",10508,"","2018",NA,NA,"West Point","Outside",NA,5,"Yellowtail Parrotfish",50,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2406.07641,0.033333333,"West Point"
"10509",10509,"","2018",NA,NA,"West Point","Outside",NA,8,"Yellowtail Parrotfish",10,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,18.63889,0.033333333,"West Point"
"10510",10510,"","2018",NA,NA,"West Point","Outside",NA,8,"Yellowtail Parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"West Point"
"10511",10511,"","2018",NA,NA,"West Point","Outside",NA,11,"Yellowtail Parrotfish",10,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,37.27778,0.066666667,"West Point"
"10512",10512,"","2018",NA,NA,"West Point","Outside",NA,11,"Yellowtail Parrotfish",20,7,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1058.34833,0.233333333,"West Point"
"10513",10513,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,2,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10514",10514,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,5,"Yellowtail Parrotfish",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.066666667,"Grundy's Gardens"
"10515",10515,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,6,"Yellowtail Parrotfish",20,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,151.19262,0.033333333,"Grundy's Gardens"
"10516",10516,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,6,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10517",10517,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,7,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10518",10518,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,10,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10519",10519,"","2018",NA,NA,"Grundy's Gardens","Inside ",NA,12,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"Grundy's Gardens"
"10520",10520,"","2018",NA,NA,"Meadows","Inside ",NA,3,"Yellowtail Parrotfish",30,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,514.42989,0.033333333,"The Meadows"
"10521",10521,"","2018",NA,NA,"Meadows","Inside ",NA,6,"Yellowtail Parrotfish",40,1,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,1226.42551,0.033333333,"The Meadows"
"10522",10522,"","2018",NA,NA,"Joy's Joy","Outside",NA,1,"Yellowtail Parrotfish",40,3,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,3679.27654,0.1,"Joy's Joy"
"10523",10523,"6/11/14","2014",NA,NA,"ICON","Inside ",NA,2,"Lionfish",30,1,"Pterois volitans","Scorpionfish","Carnivore",0.0049,3.26,320.34015,0.033333333,"Icon"
"10524",10524,"6/12/14","2014",NA,NA,"Joy's Joy","Outside",NA,8,"Lionfish",30,1,"Pterois volitans","Scorpionfish","Carnivore",0.0049,3.26,320.34015,0.033333333,"Joy's Joy"
"10525",10525,"7/24/15","2015",NA,NA,"Coral City","Outside",NA,1,"Lionfish",50,1,"Pterois volitans","Scorpionfish","Carnivore",0.0049,3.26,1693.70705,0.033333333,"Coral City"
"10526",10526,"","2014",NA,NA,"Mixing Bowl","Inside ",NA,8,"Red Hind Grouper",40,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,1015.91391,0.033333333,"Sailfin Miniwall"
"10527",10527,"7/19/15","2015",NA,NA,"Meadows","Inside ",NA,5,"Red Hind Grouper",40,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,1015.91391,0.033333333,"The Meadows"
"10528",10528,"7/17/15","2015",NA,NA,"West Point","Outside",NA,1,"Red Hind Grouper",30,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,422.46794,0.033333333,"West Point"
"10529",10529,"","2018",NA,NA,"Coral City","Outside",NA,2,"Red Hind Grouper",50,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,2006.46895,0.033333333,"Coral City"
"10530",10530,"","2018",NA,NA,"Coral City","Outside",NA,5,"Red Hind Grouper",50,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,2006.46895,0.033333333,"Coral City"
"10531",10531,"","2018",NA,NA,"Coral City","Outside",NA,9,"Red Hind Grouper",40,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,1015.91391,0.033333333,"Coral City"
"10532",10532,"","2018",NA,NA,"Blacktip Tunnels","Outside",NA,3,"Red Hind Grouper",40,1,"Epinephelus guttatus","Sea bass","Carnivore",0.0132,3.05,1015.91391,0.033333333,"Blacktip Blvd."
"10533",10533,"","2018",NA,NA,"Lucas Ledge","Outside",NA,14,"Rock Hind Grouper",50,1,"Epinephelus adscensionis","Sea bass","Carnivore",0.0093,3.23,2858.6176,0.033333333,"Luca's Ledges"
"10534",10534,"","1999",NA,NA,"Meadows","Inside ",NA,11,"Cubera Snapper",20,2,"Lutjanus cyanopterus","Snapper","Carnivore",0.0105,3.11,233.57297,0.066666667,"The Meadows"
"10535",10535,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,4,"Cubera Snapper",30,1,"Lutjanus cyanopterus","Snapper","Carnivore",0.0105,3.11,412.13206,0.033333333,"Sailfin Miniwall"
"10536",10536,"","2009",NA,NA,"Mixing Bowl","Inside ",NA,9,"Cubera Snapper",40,1,"Lutjanus cyanopterus","Snapper","Carnivore",0.0105,3.11,1008.31417,0.033333333,"Sailfin Miniwall"
"10537",10537,"","1999",NA,NA,"Grundy's Gardens","Inside ",NA,8,"Dog Snapper",30,2,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,985.04301,0.066666667,"Grundy's Gardens"
"10538",10538,"","1999",NA,NA,"Jigsaw","Outside",NA,7,"Dog Snapper",20,3,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,444.95524,0.1,"Jigsaw Puzzle"
"10539",10539,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,1,"Dog Snapper",20,2,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,296.63683,0.066666667,"Sailfin Miniwall"
"10540",10540,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,1,"Dog Snapper",30,10,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,4925.21507,0.333333333,"Sailfin Miniwall"
"10541",10541,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,1,"Dog Snapper",40,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,1154.10111,0.033333333,"Sailfin Miniwall"
"10542",10542,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,3,"Dog Snapper",30,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,492.52151,0.033333333,"Sailfin Miniwall"
"10543",10543,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,4,"Dog Snapper",20,6,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,889.91048,0.2,"Sailfin Miniwall"
"10544",10544,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,4,"Dog Snapper",30,11,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,5417.73658,0.366666667,"Sailfin Miniwall"
"10545",10545,"","1999",NA,NA,"Mixing Bowl","Inside ",NA,11,"Dog Snapper",30,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,492.52151,0.033333333,"Sailfin Miniwall"
"10546",10546,"","1999",NA,NA,"West Point","Outside",NA,2,"Dog Snapper",30,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,492.52151,0.033333333,"West Point"
"10547",10547,"","1999",NA,NA,"West Point","Outside",NA,8,"Dog Snapper",20,6,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,889.91048,0.2,"West Point"
"10548",10548,"","1999",NA,NA,"West Point","Outside",NA,8,"Dog Snapper",30,12,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,5910.25809,0.4,"West Point"
"10549",10549,"","2006",NA,NA,"Mixing Bowl","Inside ",NA,10,"Dog Snapper",40,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,1154.10111,0.033333333,"Sailfin Miniwall"
"10550",10550,"","2006",NA,NA,"West Point","Outside",NA,2,"Dog Snapper",50,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,2234.07372,0.033333333,"West Point"
"10551",10551,"","2006",NA,NA,"West Point","Outside",NA,7,"Dog Snapper",50,2,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,4468.14743,0.066666667,"West Point"
"10552",10552,"","2006",NA,NA,"West Point","Outside",NA,9,"Dog Snapper",50,2,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,4468.14743,0.066666667,"West Point"
"10553",10553,"","2006",NA,NA,"West Point","Outside",NA,10,"Dog Snapper",40,1,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,1154.10111,0.033333333,"West Point"
"10554",10554,"","2006",NA,NA,"West Point","Outside",NA,10,"Dog Snapper",50,3,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,6702.22115,0.1,"West Point"
